#{"t_start": 1650950673.583027, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t 
2363,1069,4479.211258
3060,1231,4483.015381
3043,1456,4487.498003
1056,440,4488.979771
3052,1382,4493.044158
2362,1025,4496.579884
3051,1408,4500.960464
3048,1472,4505.511468
2368,984,4508.463585
2366,1050,4511.82028
2362,1086,4515.108924
2647,1238,4519.006202
2651,1030,4522.163886
3049,1450,4526.610635
1697,690,4529.015554
1929,776,4531.583477
3049,1441,4535.830328
2360,1110,4539.129241
2358,1176,4542.942377
2366,981,4546.040148
2360,1076,4549.396216
1924,804,4552.062661
2638,1062,4555.303373
3050,1438,4559.631573
3056,1309,4563.897936
3051,1413,4568.87223
1049,443,4570.160489
1889,704,4572.355197
1574,646,4574.366058
2367,1009,4577.533407
2362,1098,4581.019479
1694,680,4583.192791
2359,1162,4586.864036
1686,824,4589.231935
1694,778,4591.831176
2360,1062,4594.980863
2360,1099,4598.280285
2362,1098,4601.814817
3056,1311,4605.695223
3046,1502,4610.691416
1704,688,4612.607349
1072,423,4613.942463
1707,690,4616.176381
2647,1154,4619.636667
3055,1330,4623.883197
2363,1009,4626.803777
3049,1453,4631.542393
1715,660,4633.400501
1703,722,4635.685693
2651,1220,4639.408231
2368,1039,4642.58426
2364,1022,4645.763351
2368,997,4648.830772
252,106,4649.186682
3052,1398,4653.532041
3058,1277,4657.494676
2365,976,4660.5365
1057,429,4661.898883
2366,1019,4664.925265
1703,698,4667.209999
2359,1112,4670.701299
2641,1226,4674.605705
2365,1043,4678.046174
3052,1385,4682.256995
3054,1356,4686.250928
1430,626,4688.154514
3050,1424,4692.905317
3050,1437,4697.139754
1932,732,4699.323556
3056,1318,4703.422865
2365,981,4706.581711
1942,724,4708.754955
1867,696,4711.041916
2362,1034,4714.12296
1868,708,4716.561979
3050,1424,4720.914375
1928,796,4723.427527
2363,1066,4726.571188
1710,682,4728.629313
3046,1504,4733.308891
2361,1078,4736.679189
3049,1332,4740.797494
3043,1578,4745.642061
653,290,4746.621452
1706,718,4748.90988
1858,768,4751.241764
2361,1090,4754.539461
3051,1406,4759.13093
3054,1348,4763.306731
2364,1010,4766.397971
3053,1373,4770.552228
2372,909,4773.508702
2367,940,4776.282253
1073,419,4777.771736
1344,515,4779.178893
3043,1565,4784.292677
2367,972,4787.232291
3058,1269,4791.142438
2360,1065,4794.322265
2367,994,4797.231786
1695,672,4799.365763
1696,722,4801.360977
2370,993,4804.621712
1716,748,4806.952883
1699,690,4809.027023
1586,620,4811.10622
3048,1357,4815.344758
3045,1403,4819.54048
2360,1112,4822.980394
3052,1394,4827.26282
2651,1074,4830.598219
1051,437,4832.053126
3054,1346,4836.067157
3046,1506,4840.972687
1706,714,4843.367266
3051,1406,4847.750793
3055,1324,4851.659831
3055,1326,4855.667164
2366,951,4858.596411
2646,1084,4861.787496
1693,698,4863.932998
1706,650,4866.039113
3051,1406,4870.464473
3047,1497,4874.950745
2362,1067,4878.287918
2367,944,4880.968868
252,106,4881.484608
2368,951,4884.4319
2364,1058,4887.79354
1039,432,4889.057646
2369,894,4891.972707
3057,1291,4895.988615
2361,1155,4899.310413
252,106,4899.559894
1350,683,4901.934758
3043,1576,4906.749925
1708,752,4908.813738
2646,1202,4912.54794
629,266,4913.643457
2365,1016,4916.856537
2361,1068,4920.080841
3056,1307,4924.1594
3053,1369,4928.669671
1053,419,4929.824049
1932,732,4932.051747
2642,1098,4935.378232
617,318,4936.362137
252,106,4936.612466
2360,1089,4940.23377
1849,846,4942.999097
3054,1350,4947.100908
2638,1192,4950.789627
606,226,4951.619169
3056,1314,4955.485115
252,106,4955.99973
3056,1318,4960.090547
2371,925,4963.181394
3050,1434,4967.580476
1696,752,4969.80082
1853,752,4972.281186
249,108,4972.527498
2363,1069,4976.04482
2363,1059,4979.346302
3053,1369,4983.535737
1943,716,4985.670166
3050,1318,4989.67874
2364,1011,4992.864376
3053,1368,4997.156334
1052,432,4998.40218
1074,423,4999.732212
3050,1304,5003.750257
2362,1042,5007.093888
3059,1242,5010.92081
2367,1046,5014.24124
3054,1352,5018.200107
3057,1292,5022.514297
2369,977,5025.471414
1725,710,5027.680641
2365,988,5030.761242
3062,1194,5034.390738
1929,730,5036.713875
3052,1390,5041.446347
3058,1272,5045.347118
2368,937,5048.062022
3050,1319,5052.136245
2368,946,5054.993432
3055,1339,5059.212862
2367,959,5061.85122
1855,770,5064.259404
1715,656,5066.533094
2369,914,5069.284351
1860,724,5071.581516
3050,1428,5075.849264
2373,922,5078.619069
3050,1424,5083.048845
3051,1405,5087.632199
252,106,5087.884524
3052,1399,5091.969923
3050,1310,5096.107162
2368,954,5099.246196
1859,834,5101.602945
3045,1533,5106.304204
2371,936,5109.322703
2361,1114,5112.8784
2369,949,5115.531794
2368,981,5118.619834
3053,1376,5122.896443
3057,1284,5127.010717
2369,970,5130.216773
1048,459,5131.56763
1950,720,5133.685697
3055,1337,5137.939365
1332,528,5139.490523
3054,1227,5143.391468
2371,961,5146.425354
3051,1285,5150.219853
2366,981,5153.195716
3036,1700,5158.425657
2371,923,5161.382935
3054,1349,5166.047245
252,106,5166.309572
3054,1351,5170.857401
3053,1374,5175.076861
1867,792,5177.451489
3038,1679,5182.736439
3059,1251,5187.00801
3051,1280,5190.956758
2365,986,5193.978021
2369,982,5196.962542
3042,1594,5201.973016
1698,682,5204.227006
1696,704,5206.528149
1691,662,5208.507547
2367,930,5211.509298
2367,988,5214.411817
1862,754,5216.873645
2367,993,5220.127154
3052,1384,5224.26052
3049,1457,5228.605653
3043,1566,5233.494752
2367,989,5236.504294
3055,1331,5240.542526
2366,987,5243.558896
3054,1358,5247.936458
3049,1448,5252.290875
3048,1461,5257.083344
3056,1301,5261.070157
2369,952,5264.175066
3047,1481,5268.621856
2369,933,5271.461113
1699,714,5273.897252
3055,1336,5277.980138
2374,915,5280.892756
3054,1346,5284.924356
3055,1325,5288.945106
2364,1038,5292.212825
3059,1240,5296.212293
2366,963,5299.084054
2370,1010,5302.139736
252,106,5302.524297
3060,1226,5306.555992
3057,1285,5310.632989
1846,734,5313.014782
2368,993,5315.998482
3052,1392,5320.194911
3054,1353,5324.659122
2369,949,5327.527827
2368,1028,5330.630241
2648,1096,5333.863311
2364,1037,5337.411748
2365,997,5340.636377
2363,1013,5343.912515
2366,985,5346.764374
1929,714,5349.133858
3055,1334,5353.120795
2359,1109,5356.598462
2371,915,5359.405985
3054,1349,5363.639555
3051,1406,5369.144521
3054,1342,5373.309142
3051,1412,5377.825975
2365,976,5380.633022
2365,981,5383.798223
3057,1289,5387.917521
1695,730,5389.908802
2369,973,5393.068064
2365,1018,5396.183231
3058,1275,5400.192512
3052,1386,5404.381026
2367,970,5407.461539
2649,1050,5410.809606
3054,1349,5415.074257
3050,1309,5418.938181
3057,1293,5422.882486
2369,974,5426.110693
2368,940,5429.086137
2368,1010,5432.185502
2371,955,5435.051699
3053,1366,5439.316039
3059,1248,5442.9712
3054,1357,5447.191527
3054,1350,5451.421475
3056,1301,5455.438673
611,236,5456.089519
2358,1174,5459.965955
3047,1482,5464.640465
3049,1331,5468.664747
3052,1391,5472.92751
2367,1027,5476.29799
3060,1236,5480.014502
3050,1420,5484.204643
3056,1314,5488.28367
2367,960,5491.198942
2362,1072,5494.570051
610,232,5495.38954
2368,985,5498.547584
2370,938,5501.312149
3055,1205,5505.04485
2366,940,5507.917954
1862,714,5510.326032
3050,1305,5514.33166
3053,1372,5518.445154
2363,1005,5521.625638
3048,1462,5526.334478
3057,1282,5530.447885
3052,1380,5534.660776
2367,945,5537.790936
2648,1132,5541.297652
3055,1324,5545.316891
3044,1550,5550.252689
3052,1270,5554.179254
1731,646,5556.212489
3054,1341,5560.347872
3060,1233,5564.052705
2364,1029,5567.272259
252,106,5567.78788
2368,949,5570.414725
3053,1364,5574.716963
2364,1004,5577.72483
3060,1222,5581.574976
3054,1354,5585.869396
2371,930,5588.927899
3052,1270,5592.900828
1923,778,5595.280028
3053,1379,5599.380632
3056,1317,5603.490496
2366,961,5606.573016
3057,1299,5610.512378
3062,1182,5614.238121
3058,1269,5618.196112
2370,949,5621.12308
2362,1044,5624.445163
2367,952,5627.508586
3058,1271,5631.45475
3055,1328,5635.404447
3056,1313,5639.692084
3055,1320,5644.05263
2357,1185,5647.508799
2645,1122,5651.12231
3053,1378,5655.618256
2363,1023,5658.6472
3058,1262,5662.567998
3059,1258,5666.47647
2366,990,5669.508407
1049,427,5670.695555
2352,1305,5674.748383
2365,966,5677.846785
2371,949,5680.770757
3053,1377,5685.087441
3057,1289,5689.023222
3053,1377,5693.516631
2364,996,5696.478775
1693,698,5698.639874
3048,1463,5703.200959
3059,1246,5707.120016
1699,652,5708.921967
2363,1051,5712.286741
2365,1013,5715.551515
2367,969,5718.750943
2365,1008,5721.930223
3055,1328,5726.099768
1865,782,5728.40649
3055,1321,5732.990494
2373,922,5735.820856
3054,1231,5739.488928
3054,1351,5743.720119
3052,1383,5748.012559
2365,1005,5751.201473
1039,497,5752.671981
3057,1299,5756.737846
3057,1296,5760.681594
2366,994,5763.658911
3051,1404,5768.129358
2369,935,5770.827368
1699,690,5773.081226
3051,1293,5776.991872
2353,1242,5780.718315
3057,1286,5784.684923
2367,1012,5787.928844
3053,1361,5792.169743
3056,1308,5796.178699
3052,1395,5800.523695
2367,965,5803.737945
2366,959,5806.672847
3054,1355,5811.105012
3048,1465,5815.523125
3056,1307,5819.699142
3053,1374,5823.725379
3055,1328,5827.854767
3056,1315,5832.052991
3054,1345,5836.21053
3057,1291,5840.293989
3048,1471,5844.872991
2623,1726,5850.56989
2367,948,5853.693109
3059,1257,5857.416793
727,362,5858.650529
3058,1266,5862.43968
2371,911,5865.248927
2370,949,5868.287484
3056,1304,5872.241158
2366,993,5875.254026
3056,1319,5879.294576
3055,1332,5883.464675
3057,1287,5887.578573
2362,1071,5890.939662
3058,1261,5894.785996
3061,1206,5898.482719
2365,1009,5901.493812
3053,1367,5905.956403
3058,1274,5909.986193
2367,962,5912.754971
3058,1272,5917.082184
3058,1278,5920.996961
3054,1355,5925.205119
3053,1257,5929.162976
2368,971,5932.720208
3054,1238,5936.6069
2370,975,5939.567131
3057,1289,5943.587476
2366,995,5946.845007
2365,1039,5950.004093
3057,1298,5954.045952
2368,981,5957.182209
3058,1274,5961.155995
2368,907,5963.831659
2368,951,5966.78327
3053,1379,5971.188675
3054,1348,5975.392232
2365,961,5978.135393
3057,1291,5982.392269
3060,1236,5986.261816
3051,1400,5990.557835
3054,1350,5994.648172
3058,1264,5998.652367
3055,1330,6003.746411
3055,1336,6007.922966
3056,1312,6012.147384
3058,1264,6015.855635
3053,1362,6020.063417
3056,1315,6024.395927
3059,1258,6028.248963
2370,947,6031.224733
2370,937,6034.037962
3054,1221,6038.034274
2364,1025,6041.284078
2366,983,6044.479201
3057,1297,6048.241852
3057,1288,6052.447042
3056,1312,6056.509754
2365,973,6059.416818
2367,961,6062.410319
3056,1307,6066.311822
3054,1357,6070.629109
2365,919,6073.520974
2370,937,6076.286258
2364,1012,6079.684363
3050,1302,6083.669542
3052,1271,6087.640558
2367,939,6091.613601
3061,1211,6095.444928
721,350,6096.614616
3058,1273,6100.559457
3058,1264,6104.57855
2367,994,6107.639385
3058,1266,6111.7744
3056,1300,6115.589169
2361,1059,6118.881064
3058,1264,6122.73253
3062,1186,6126.647191
3051,1400,6131.305871
3055,1337,6135.412749
2368,907,6138.12727
3060,1239,6141.813948
2357,1198,6145.720115
3057,1288,6149.865461
2649,1264,6153.715006
3055,1337,6157.796242
2364,996,6161.025278
1695,688,6163.018437
3054,1232,6167.037318
3055,1328,6171.132372
3057,1296,6175.224766
3057,1296,6178.978843
3059,1253,6182.721773
2369,913,6185.66084
3053,1247,6189.62851
3059,1250,6193.550416
3058,1276,6197.619675
3053,1369,6201.77133
3061,1208,6205.426167
3058,1266,6209.347613
1866,726,6211.646098
2367,937,6214.571145
1709,638,6216.493367
1710,638,6218.713507
2361,1119,6221.986916
2367,1003,6225.193175
3058,1260,6228.961791
2364,982,6232.146835
3055,1217,6235.877702
3053,1251,6239.777121
3058,1273,6243.755349
3058,1271,6247.606514
3044,1548,6252.453454
1697,706,6254.90359
2369,971,6257.84482
3047,1365,6262.253522
3055,1321,6266.265727
3050,1306,6270.449145
3057,1280,6274.286258
2366,972,6277.245406
3053,1361,6281.663694
2360,1158,6285.1518
3045,1406,6289.692467
3059,1253,6293.427982
2370,949,6296.486967
3053,1363,6300.785549
3059,1246,6304.497355
2362,1025,6307.738346
1704,738,6310.014872
1442,590,6311.958178
3059,1247,6315.563395
2366,950,6318.856061
3060,1226,6322.677667
2361,1073,6325.927552
1695,690,6328.211601
3059,1242,6332.123763
2362,1029,6335.186479
1700,644,6337.042655
2364,1026,6340.278536
2368,965,6343.300402
2371,889,6346.146933
3048,1465,6350.70695
2361,1049,6353.810618
2364,1117,6357.426717
3053,1361,6361.711728
3055,1324,6365.648405
3056,1302,6369.79626
2370,911,6372.501719
3056,1315,6376.805963
3060,1237,6380.685233
2366,983,6383.828501
3059,1241,6387.763111
3060,1232,6391.67158
3060,1235,6395.505638
3057,1298,6399.371518
3055,1338,6403.754338
2361,1081,6407.303689
3052,1381,6411.85021
3058,1271,6415.695925
3051,1294,6419.765054
3049,1325,6424.131603
3053,1250,6427.942309
2641,1094,6431.100336
3053,1370,6435.484916
3056,1318,6439.660624
3055,1336,6443.864496
3060,1222,6447.388806
3048,1460,6451.780795
3060,1229,6455.579964
3052,1382,6459.847812
3051,1411,6464.095578
3060,1229,6467.922216
2366,973,6471.061013
3058,1261,6475.024209
3058,1269,6478.941355
2366,980,6481.763495
3055,1336,6485.868193
3051,1413,6490.418497
3059,1248,6494.239188
1705,638,6496.393387
3061,1218,6500.943331
3053,1378,6505.050478
3056,1306,6509.134648
1950,720,6511.50044
3053,1243,6515.352395
3053,1361,6519.477921
3046,1509,6524.179567
3058,1267,6528.10265
3056,1309,6532.388385
3058,1263,6536.177298
3056,1313,6540.407018
2367,967,6544.06364
2370,939,6546.916413
3060,1227,6550.784337
2364,1010,6553.77233
3060,1238,6557.540597
3056,1319,6561.693019
3057,1163,6565.386132
3058,1273,6569.371984
2364,985,6572.323904
2364,1035,6575.682371
3059,1257,6579.620956
3058,1261,6583.477848
2361,1041,6586.679067
3058,1263,6590.590331
2370,931,6593.366053
2367,965,6596.287578
2366,1033,6599.675262
3059,1134,6603.119472
3061,1217,6606.953026
3059,1244,6611.202389
2368,957,6614.264619
3058,1279,6618.288601
3054,1352,6622.315436
3055,1326,6626.495423
3055,1337,6630.61371
3061,1204,6634.14259
3059,1259,6637.904717
2365,949,6640.879949
3059,1247,6644.824359
3058,1260,6648.748691
3061,1214,6652.357549
3059,1254,6656.72562
3057,1290,6660.621039
2651,1230,6664.486872
3049,1338,6668.6793
2366,949,6671.740504
3057,1286,6676.529435
3054,1353,6680.74151
3061,1208,6684.358537
2363,1046,6687.886051
2648,1018,6690.896338
3056,1308,6695.046885
3057,1281,6699.051748
3059,1254,6702.742755
3058,1268,6706.678833
3058,1278,6710.583787
3044,1421,6715.167481
3060,1232,6718.823497
3046,1390,6722.986881
3059,1247,6727.055803
3059,1242,6730.933335
1872,762,6733.287947
3059,1249,6737.411187
3061,1216,6740.914447
3058,1269,6746.003054
3060,1227,6749.876359
2370,953,6752.640119
2371,889,6755.630748
1700,666,6757.623837
252,106,6757.974181
1436,602,6759.833326
2369,951,6762.654714
1439,546,6764.256804
1695,732,6766.70968
3050,1438,6771.207914
2371,953,6774.12229
3063,1163,6777.739547
3059,1259,6783.132154
3059,1251,6787.107269
3060,1223,6790.783414
3062,1197,6794.566139
3060,1222,6798.402918
3061,1218,6802.321372
3061,1204,6806.064594
3058,1270,6809.899452
2364,981,6813.103944
3062,1187,6816.826344
3059,1254,6820.738177
3050,1303,6824.818797
3059,1258,6828.555581
3061,1213,6832.564937
3060,1233,6836.172322
3058,1276,6840.238429
3057,1294,6844.2665
2361,1087,6848.131149
2363,1058,6851.684339
2369,965,6854.639239
3060,1231,6858.414953
3062,1184,6862.110195
1047,425,6863.555722
1949,744,6865.846139
3058,1269,6869.764153
3053,1369,6873.845795
3058,1264,6877.868484
3060,1221,6881.612093
2367,974,6884.762351
3059,1255,6888.54516
2364,915,6891.369961
1693,686,6893.620402
3059,1244,6897.489957
2364,1016,6900.598106
2644,1062,6903.906506
2359,1081,6907.13186
1700,682,6909.31761
2349,1360,6913.771612
3051,1400,6917.927332
743,432,6919.204559
252,106,6919.462912
764,562,6921.388594
1858,824,6923.847476
250,116,6924.217485
1698,700,6926.347135
252,122,6926.738241
252,122,6927.123317
248,120,6927.422517
251,122,6927.970615
248,120,6928.247835
248,120,6928.628817
594,660,6930.474643
243,134,6930.920423
247,110,6931.364265
587,750,6933.62873
1043,595,6935.337745
248,112,6935.734806
252,114,6936.001093
247,110,6936.403816
603,316,6937.534752
247,122,6937.810043
1921,814,6940.135131
240,128,6940.561037
253,116,6940.830316
1049,482,6942.499289
2367,1019,6945.656615
1052,429,6946.859733
1699,710,6949.226057
3060,1234,6953.100124
1349,528,6954.610488
1726,650,6956.638478
2371,953,6959.680141
3059,1247,6963.661806
1694,666,6965.509152
3046,1514,6970.420821
2371,889,6973.034581
3059,1251,6976.928523
3054,1357,6981.066139
2366,977,6983.998323
3053,1369,6988.459018
3059,1251,6992.255709
3060,1237,6995.985672
3061,1216,7000.146865
1699,726,7002.137907
3057,1292,7006.167578
3060,1223,7009.95585
3052,1278,7013.914256
3059,1247,7017.589166
3056,1306,7021.761211
2367,968,7024.760457
3059,1246,7028.749428
3064,1143,7032.276983
3055,1331,7036.336523
3055,1333,7040.556057
3053,1242,7044.258078
3057,1290,7048.417833
3059,1253,7052.305759
3060,1236,7056.036971
3053,1257,7059.85745
3057,1280,7063.752041
3050,1423,7068.343605
2371,889,7071.145155
2372,893,7073.741589
3061,1205,7077.397491
3057,1282,7081.677071
3057,1284,7085.659197
1951,728,7088.38826
3059,1240,7092.214819
3055,1200,7095.850149
2366,960,7098.967059
3055,1321,7102.962794
3059,1244,7106.870446
2376,890,7109.585654
2367,942,7112.492189
3065,1139,7115.821196
2367,947,7118.8402
3056,1317,7122.970519
3059,1243,7126.888759
3062,1193,7130.722991
3055,1328,7134.744827
3055,1323,7138.944851
2359,1085,7142.469038
3060,1232,7146.449339
3061,1219,7150.782466
3060,1225,7154.57321
3062,1183,7158.327795
2371,889,7160.880415
3059,1252,7165.064596
3061,1206,7168.689477
1347,520,7170.094936
3062,1196,7173.824757
3060,1221,7177.647326
2367,937,7180.472271
3060,1229,7184.317584
3052,1382,7188.776443
2368,925,7191.825126
2367,996,7194.907732
3055,1205,7198.464297
3058,1271,7202.254426
3055,1329,7206.595951
3061,1212,7210.32093
3056,1192,7214.076079
3062,1187,7217.833153
3058,1276,7222.038026
2364,1037,7225.235605
742,388,7226.490248
3061,1201,7230.062192
3049,1334,7234.294958
3062,1195,7238.079231
3062,1180,7241.684143
3062,1188,7245.462229
3054,1349,7249.727302
3050,1314,7253.81989
3059,1254,7257.786064
3061,1216,7261.565897
1577,614,7263.384654
3062,1194,7267.029672
3059,1244,7270.916322
3057,1297,7274.921514
3056,1317,7279.058963
3043,1440,7283.562376
3052,1264,7287.511032
3056,1308,7291.578653
3062,1193,7295.763303
3061,1217,7299.357675
3062,1193,7303.174549
3048,1352,7307.422315
2372,890,7310.59453
2365,969,7313.833622
3055,1324,7317.81121
3057,1282,7321.841876
2367,954,7324.971436
3059,1249,7328.677323
3052,1269,7332.541574
3060,1238,7336.47473
3059,1245,7340.560246
3059,1258,7344.660261
3062,1196,7348.424672
3063,1170,7352.175951
3063,1167,7355.722017
1863,742,7358.083647
3062,1190,7361.807317
3055,1334,7365.920663
3058,1142,7369.512963
3058,1263,7373.221285
3061,1210,7378.504208
3062,1191,7383.30322
3060,1231,7388.427525
2363,1013,7392.769183
3061,1204,7396.542318
3059,1257,7400.807817
3059,1252,7404.945645
3058,1272,7408.930384
3058,1150,7412.636396
3059,1245,7416.736484
2369,930,7420.445949
3063,1175,7423.914589
3059,1246,7427.819947
3062,1185,7431.473451
3061,1217,7435.304065
3062,1193,7439.112984
3062,1180,7442.599984
3060,1236,7446.465382
2371,892,7449.105447
3061,1218,7452.796922
3062,1192,7456.580925
3062,1192,7460.163862
2362,1067,7463.386399
3053,1243,7467.454068
3062,1188,7471.200449
3063,1178,7476.035984
3061,1205,7480.65678
3059,1254,7484.528953
3062,1187,7487.988813
3065,1138,7491.691707
3064,1154,7495.37689
3054,1224,7499.063673
3060,1236,7503.142553
3064,1148,7506.572187
2374,889,7509.630649
3057,1290,7513.659435
3058,1275,7517.681902
3060,1235,7521.411859
3058,1268,7525.669883
3060,1239,7529.558142
2370,951,7532.566963
3055,1325,7536.385015
3057,1295,7540.463939
2374,891,7543.349897
3061,1216,7547.227878
2363,1025,7550.578846
3059,1245,7554.518998
1726,674,7556.778363
3057,1287,7560.736301
3055,1337,7564.757907
3061,1201,7568.537858
2363,1050,7572.594272
2368,937,7575.230219
3051,1402,7579.897536
3057,1299,7584.071516
3057,1298,7588.179091
2367,974,7591.37151
2362,1045,7595.104559
3060,1222,7599.126271
3055,1211,7602.632974
3060,1236,7606.523588
2368,915,7609.801178
3063,1173,7613.539932
3064,1159,7617.300347
3057,1177,7620.869413
3050,1437,7626.889305
3062,1186,7630.553972
3058,1278,7634.57529
3062,1191,7638.080261
3058,1260,7642.224465
2370,935,7645.031944
3059,1250,7649.158865
3053,1360,7653.201028
3060,1236,7657.064852
2365,1066,7660.377086
3063,1167,7663.955945
3063,1165,7667.701108
3057,1298,7671.689575
2366,993,7675.117697
3052,1272,7679.183496
3062,1195,7682.973468
3060,1227,7686.891271
3054,1349,7690.850813
3058,1263,7694.706589
3060,1224,7698.694674
3054,1350,7702.796343
3060,1223,7706.71113
3060,1230,7710.337377
2364,998,7713.40005
3056,1315,7717.432499
2372,893,7720.377713
3059,1244,7724.03227
3059,1252,7727.905638
3063,1160,7731.732645
3062,1197,7735.45532
3057,1299,7740.488055
2367,921,7743.715767
3058,1269,7747.773258
3063,1163,7751.92223
3055,1332,7756.974993
3060,1227,7761.912433
1730,666,7764.896377
1332,531,7766.581168
3060,1220,7770.217256
3052,1380,7774.499339
3063,1178,7778.154805
2372,967,7781.045823
3060,1222,7784.877924
1694,674,7787.113256
3055,1201,7790.949695
3064,1157,7794.62503
3063,1169,7798.600121
3062,1186,7802.313708
3062,1188,7806.244504
3062,1196,7809.695442
3055,1336,7813.835002
3063,1178,7817.502606
3064,1157,7822.320891
3052,1389,7827.264007
3060,1227,7832.137641
3061,1213,7835.885723
3056,1314,7839.775397
3058,1150,7843.293407
2369,920,7846.170518
3064,1147,7849.831177
3062,1196,7853.620098
3056,1187,7857.185846
3063,1176,7860.77018
3062,1182,7864.654379
3062,1182,7869.11806
3060,1228,7874.023548
3058,1146,7877.808742
2372,931,7880.614429
3061,1213,7884.265556
3062,1199,7887.995645
3061,1207,7891.788244
1705,648,7893.648503
2367,963,7896.695861
3057,1284,7900.626752
2646,1054,7904.278886
2364,981,7907.291414
3061,1214,7911.123938
3058,1277,7915.136981
3063,1161,7918.793469
3057,1297,7922.860747
3062,1188,7926.394125
3060,1228,7930.263103
3058,1260,7934.293777
3050,1435,7938.631118
3060,1224,7942.321869
3062,1199,7946.982567
3057,1285,7952.379466
3064,1152,7956.312973
2654,1006,7959.521904
3055,1206,7963.364961
2369,923,7966.073275
3060,1228,7970.010147
3064,1153,7973.726415
3055,1323,7977.699769
3064,1149,7981.277161
3056,1302,7985.302059
2370,924,7987.992278
3059,1244,7991.92835
3056,1315,7996.320445
3062,1188,8000.992394
3059,1245,8004.739419
3062,1182,8009.346215
3048,1468,8015.234316
3059,1255,8019.404286
3064,1148,8022.96968
3056,1317,8027.323637
3064,1146,8030.947046
1928,714,8033.013782
3064,1148,8036.554103
3063,1168,8040.271245
3055,1217,8044.086782
3063,1174,8047.81795
609,230,8048.476777
3060,1229,8052.234362
3062,1180,8056.014824
3059,1241,8060.680805
3060,1236,8065.76562
3049,1323,8070.693835
3050,1304,8075.001565
3061,1204,8078.555394
2368,955,8081.583285
3059,1243,8085.623317
3062,1190,8089.361183
3064,1156,8092.771221
2367,1009,8095.786201
3063,1177,8099.547486
3064,1146,8102.99025
3062,1199,8106.887672
3064,1148,8110.596616
3062,1190,8114.478433
3064,1146,8118.027988
3059,1248,8121.89354
2372,926,8124.701309
3063,1162,8128.353329
1705,644,8130.490812
3057,1292,8134.512575
1705,644,8136.489573
3064,1149,8140.110671
1726,674,8142.142864
3062,1186,8145.734687
3064,1146,8149.399261
3062,1194,8153.001692
3062,1190,8156.811167
3062,1198,8160.540141
3061,1203,8164.411125
3064,1146,8169.183172
1699,704,8172.153222
3064,1152,8175.720447
3064,1148,8179.208043
3058,1152,8182.763796
2371,889,8185.505184
3064,1159,8189.411944
3061,1210,8192.943961
3063,1174,8196.508756
3060,1232,8200.366242
3061,1216,8204.077478
3059,1258,8207.81658
3063,1171,8211.675113
3063,1165,8215.253013
3064,1154,8219.25117
3062,1191,8224.430079
3064,1156,8228.448668
3059,1240,8232.321946
2367,953,8235.421154
2368,923,8238.295802
2368,1007,8242.27967
3062,1199,8245.887024
3064,1149,8249.724161
3062,1195,8253.511324
252,106,8253.759862
2363,1053,8257.05653
3064,1149,8260.702669
3056,1300,8264.569031
2361,1113,8268.07034
3057,1285,8272.21486
1864,750,8274.737184
3056,1309,8278.800438
3052,1388,8282.912346
3064,1152,8286.658078
3062,1182,8290.426342
3059,1249,8294.814218
3055,1210,8300.660313
1052,426,8302.349316
3060,1236,8306.050294
2362,1033,8309.2105
3050,1432,8313.888088
3062,1189,8317.725861
252,106,8317.96921
2373,912,8320.843304
3053,1257,8324.811058
3060,1236,8328.787681
2367,940,8331.607897
3057,1289,8335.582352
3058,1263,8339.362579
3056,1302,8343.404735
2365,1060,8346.888622
3058,1261,8350.735523
3061,1216,8354.493819
3052,1395,8359.119724
3062,1185,8362.683425
2364,1060,8366.003655
1868,702,8368.15326
3058,1157,8371.803845
3059,1252,8375.604635
3061,1208,8379.838365
3058,1272,8383.796742
2367,992,8386.94743
1702,654,8388.972701
3058,1263,8392.666792
2370,963,8395.820316
3063,1163,8399.193857
3064,1144,8403.011906
3061,1209,8407.567448
3058,1146,8411.151661
3062,1186,8414.948333
2368,937,8417.674123
3058,1261,8421.50599
3057,1178,8425.142434
3063,1177,8428.691271
3062,1191,8432.290139
3063,1164,8436.334368
3058,1274,8441.103659
3060,1232,8445.185409
3060,1221,8448.811519
2366,968,8451.98066
3061,1218,8455.71712
3060,1226,8459.409421
3063,1178,8463.214645
3061,1203,8466.882823
3064,1154,8470.745506
3064,1141,8474.102966
3062,1196,8478.745253
3056,1195,8483.58639
3062,1193,8487.789387
2366,1021,8491.085372
3064,1142,8494.633346
3059,1249,8498.919156
3049,1321,8504.024375
3057,1299,8509.094673
3061,1205,8512.73791
3062,1192,8516.607151
3062,1191,8520.548785
3063,1167,8523.949097
3064,1140,8528.810377
1696,656,8531.668288
3062,1181,8535.256194
3063,1164,8538.573782
3049,1443,8543.260734
3038,1557,8548.206422
3062,1186,8551.758299
3060,1233,8555.559214
3063,1168,8559.279448
3064,1151,8562.992656
3059,1245,8567.917292
3058,1270,8572.406607
3062,1191,8576.139882
3063,1160,8580.397817
3060,1229,8584.251057
2372,893,8586.796044
3057,1290,8591.284139
3050,1315,8595.303457
2364,1077,8599.717417
3048,1466,8604.053838
3064,1152,8607.745047
3064,1154,8612.006174
3058,1276,8615.99078
3060,1237,8619.917175
3061,1207,8623.701625
3064,1143,8627.38744
3064,1159,8631.097031
3062,1188,8634.833341
3061,1204,8638.745962
3062,1183,8642.157598
3057,1286,8646.265164
3061,1211,8650.125443
