#{"t_start": 1650950673.72477, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t 
1700,686,4780.938572
3046,1502,4785.489447
2649,1110,4788.871199
3047,1492,4793.368382
745,438,4794.919802
2363,1092,4798.06512
1924,750,4800.309088
252,106,4800.563435
3036,1708,4805.936478
1705,660,4807.98469
3052,1396,4812.282826
3053,1362,4816.51894
3060,1229,4820.434234
1923,774,4822.779812
2363,1025,4825.929948
2369,950,4829.036667
1698,676,4831.059862
1698,666,4833.254678
3048,1471,4837.778102
3046,1516,4842.673186
1929,716,4844.787374
1694,728,4846.963163
2648,1130,4850.398141
2371,882,4853.203786
3056,1314,4857.101578
3051,1400,4861.279732
2370,949,4864.104833
2367,946,4867.096593
2369,970,4870.313754
3050,1426,4874.642447
3054,1357,4878.761413
3057,1299,4882.838819
2367,990,4885.749425
2363,1083,4889.253033
2652,1010,4892.412424
3049,1449,4896.896856
252,106,4897.138238
2365,1034,4900.468327
2645,1040,4903.515377
1860,744,4905.929038
1694,700,4907.921571
2637,1486,4912.608627
3057,1298,4916.770617
1928,750,4919.143601
2365,1001,4922.332225
2365,1025,4925.510298
2364,1034,4928.739362
3049,1447,4933.041259
1072,423,4934.378206
2365,1029,4937.515373
252,106,4937.790574
2366,946,4940.85863
1869,704,4943.183491
2367,970,4946.208066
1058,433,4947.426298
3047,1372,4951.816677
1864,710,4953.901758
3055,1336,4958.142427
1690,682,4960.365411
1948,732,4962.90997
1730,698,4964.832225
1703,682,4967.184383
2362,1091,4970.453117
1849,710,4972.674514
3055,1328,4976.774097
246,108,4977.121183
1874,756,4979.63438
3052,1381,4983.763035
3055,1335,4987.95811
2367,1002,4991.124132
606,226,4991.747491
1432,588,4993.580018
607,232,4994.272279
3045,1533,4998.922384
2363,1137,5002.513269
2358,1106,5005.965018
2357,1121,5009.610208
2363,1059,5012.770284
2362,1059,5016.044014
3043,1575,5020.90445
2363,1057,5024.370219
2366,950,5027.317518
3055,1321,5031.340779
3053,1378,5035.477133
2362,1069,5039.105702
3050,1310,5043.211294
3053,1242,5047.028075
2366,991,5050.289066
2372,917,5053.103086
2645,1112,5056.285607
1727,670,5058.377652
2367,972,5061.278301
3056,1318,5065.380508
3053,1379,5069.654415
1880,696,5071.804137
2367,1017,5074.977446
2360,1092,5078.152756
3053,1369,5082.471288
2366,953,5085.56593
3053,1369,5089.829407
3049,1448,5094.096723
2366,977,5097.11723
2366,1004,5100.317341
2647,1082,5103.684418
3046,1514,5108.417203
2651,992,5111.420214
3056,1306,5115.28932
2370,963,5118.335176
2647,1146,5121.974818
2365,1049,5125.356117
3057,1288,5129.324313
1862,710,5131.529608
611,236,5132.31186
3053,1377,5136.511354
3053,1373,5140.755365
2364,1033,5144.08966
2366,962,5146.977812
1697,680,5149.067143
3056,1319,5153.019037
3045,1532,5157.73901
2368,1015,5161.031754
3049,1338,5165.553478
1048,497,5167.356765
3048,1476,5171.873693
3048,1471,5176.551827
3056,1305,5180.420753
3053,1367,5184.8231
1693,668,5187.291234
2365,1018,5190.406875
1695,668,5192.525894
3059,1246,5196.279104
2364,1033,5199.531976
3058,1272,5203.725254
1707,726,5205.785575
2365,1004,5208.944064
3054,1235,5212.80938
3049,1450,5217.328415
2362,1141,5220.910935
3053,1360,5225.195248
3053,1369,5229.189966
1707,686,5231.42819
2366,980,5234.396363
3059,1244,5238.426478
2644,1050,5241.525138
3061,1215,5245.355752
1702,758,5247.685038
1698,670,5249.658248
3055,1333,5253.837025
3058,1278,5257.832479
1860,728,5260.247205
1441,550,5262.033433
1711,638,5264.012379
3050,1433,5268.345444
3058,1271,5272.259155
3053,1369,5276.507738
3053,1362,5280.860114
3056,1316,5284.824503
3055,1330,5288.852232
1694,656,5291.144124
3056,1315,5295.203991
2366,953,5298.092318
3058,1275,5301.924196
2374,936,5305.227353
1852,800,5307.496179
2646,1044,5310.799391
2301,2300,5317.948296
2363,1049,5321.231715
2370,929,5324.353845
2374,921,5327.051979
3053,1367,5331.154903
252,106,5331.673515
2369,977,5334.514613
3053,1378,5338.797962
2371,919,5341.828489
2370,1003,5345.111411
1693,746,5347.318341
2367,976,5350.459032
3054,1351,5354.388066
3051,1411,5358.932635
1699,676,5361.108537
3053,1241,5364.786101
2367,961,5369.057635
3051,1287,5372.972919
3050,1436,5377.663288
3059,1242,5381.364223
3057,1294,5385.289055
2367,998,5388.515008
1343,593,5390.228823
2368,986,5393.477827
3059,1245,5397.258472
2371,901,5400.075701
3052,1399,5404.297128
3056,1309,5408.285159
3057,1288,5412.416968
3053,1365,5416.814289
252,106,5417.063623
3058,1276,5420.969927
3056,1311,5425.14187
2368,957,5428.092702
1870,710,5430.378192
2368,945,5433.180728
3063,1161,5436.810454
3052,1382,5440.930723
3049,1451,5445.310815
3050,1439,5449.858889
1950,720,5452.173236
2364,1033,5455.305906
3051,1402,5459.815238
3050,1435,5464.378017
3049,1446,5468.770355
3054,1340,5472.81469
2359,1102,5476.373637
1585,606,5478.229239
3053,1255,5481.98041
2362,1058,5485.25295
2363,1007,5488.376485
3054,1341,5492.518331
1695,712,5494.598152
1708,638,5496.715384
3053,1363,5500.977919
2366,980,5503.847188
3057,1288,5507.857992
2365,998,5511.098022
2367,976,5514.16598
2370,954,5517.094179
3055,1339,5521.119289
2370,937,5524.292348
3047,1499,5529.103759
3057,1292,5532.98008
3055,1336,5537.39969
3058,1265,5541.223728
1861,742,5543.604313
3052,1388,5547.645478
2368,950,5550.754209
3052,1396,5555.320344
3057,1283,5559.043237
3056,1308,5563.185159
3049,1443,5567.720936
2362,1029,5570.789825
2368,944,5573.767353
2369,917,5576.322266
3049,1449,5581.062227
3044,1558,5585.819436
3059,1240,5589.786947
3051,1416,5594.19586
2365,1033,5597.418466
2368,969,5600.554877
3051,1293,5604.298359
2368,953,5607.347119
1692,680,5609.387344
3054,1345,5613.644767
2368,997,5616.718672
3053,1376,5620.996304
3047,1366,5625.453337
3057,1296,5629.447224
3045,1406,5633.603019
3054,1342,5637.930337
3056,1302,5642.036289
3054,1354,5646.299198
2364,1118,5649.963556
3059,1249,5653.655214
2364,1016,5656.934037
2366,995,5659.934152
1863,742,5662.417249
2367,978,5665.409027
3061,1214,5669.233021
3058,1275,5673.055676
2374,889,5675.843416
2363,1001,5679.040479
2369,1000,5682.204298
3057,1280,5686.06573
3056,1302,5690.090052
2365,1002,5693.35794
3056,1305,5697.134493
3056,1316,5701.230391
3048,1348,5705.517788
2365,1029,5708.628658
2366,972,5711.822832
2363,1005,5714.811372
3057,1294,5719.112191
1703,744,5721.583031
2369,957,5724.704348
3058,1261,5728.310595
2362,1030,5731.728866
2367,998,5734.900932
3054,1359,5739.18082
3059,1247,5742.904812
2364,1000,5746.037888
3055,1322,5750.266232
2366,1009,5753.457725
2363,1038,5756.622034
3044,1423,5760.869935
3055,1323,5764.840893
2359,1133,5768.5384
2369,947,5771.272054
2364,989,5774.483135
3061,1209,5778.057997
3058,1278,5782.116162
2364,991,5785.076069
3052,1393,5789.552211
3056,1315,5793.563179
637,292,5794.487601
3056,1315,5798.732286
3055,1327,5802.730688
3053,1367,5807.209845
2368,979,5810.405441
1866,760,5812.459639
641,286,5813.390512
3058,1265,5817.291449
3057,1298,5821.484626
2368,958,5824.498399
2361,1110,5827.72914
2365,982,5830.941009
2364,984,5833.950541
2374,939,5836.889628
3043,1574,5842.10928
2367,953,5844.776157
2367,939,5847.886531
2371,916,5850.876465
3057,1298,5854.949174
2366,953,5858.003988
2365,988,5861.075904
3055,1333,5864.941627
3059,1258,5869.005152
3059,1255,5872.916113
3060,1230,5876.579686
3057,1290,5880.545124
3060,1234,5884.412356
2645,1138,5888.170904
2367,962,5891.002556
3056,1309,5895.060372
2368,971,5898.11059
3050,1421,5902.63065
2365,973,5905.642149
3049,1450,5910.08399
3060,1239,5913.731782
2367,959,5917.083094
3055,1332,5921.234507
2367,965,5924.333352
3059,1242,5928.090889
3057,1281,5932.632321
2363,1037,5935.955077
3053,1257,5939.80053
3053,1368,5943.992539
2369,938,5946.995482
3058,1272,5950.887966
2367,922,5953.867336
3057,1298,5957.938613
3057,1288,5962.01306
3051,1281,5965.930994
3052,1385,5970.176074
1694,682,5972.285585
3057,1291,5976.205961
2364,961,5979.422447
3052,1399,5983.725676
3052,1397,5988.108743
3051,1414,5992.383144
3055,1328,5996.371699
3059,1252,6001.253172
3054,1221,6005.27598
3051,1293,6009.514226
3057,1281,6013.363535
2368,951,6016.265424
3061,1219,6019.90475
2367,937,6022.963874
2369,947,6026.031843
2370,953,6028.806779
2370,934,6031.769085
2368,961,6034.896123
2365,1001,6038.013541
2367,954,6041.096459
3058,1276,6045.060384
3060,1237,6048.886006
3052,1390,6053.123771
2373,909,6056.173536
3057,1297,6059.921104
2360,1092,6063.345705
2360,1109,6066.730696
2367,925,6069.627393
2635,1100,6072.928832
3059,1255,6077.237686
2365,971,6080.131129
3057,1285,6084.071119
3059,1254,6088.434359
2366,967,6092.038342
3054,1351,6096.427858
2654,1034,6099.722604
3056,1301,6103.640504
3051,1298,6107.703919
3049,1450,6112.346064
3060,1231,6116.115025
2363,1020,6119.36265
3059,1240,6123.173171
3051,1413,6127.54804
3058,1271,6131.97424
2367,949,6134.822717
1730,678,6136.9079
3059,1253,6140.704382
3052,1391,6145.187388
3053,1245,6149.132169
3060,1221,6152.74345
2364,1021,6156.019201
3059,1245,6159.78648
3058,1272,6164.051414
3047,1497,6168.621956
3057,1298,6172.579757
2362,1037,6175.742229
3055,1337,6179.91797
2362,1040,6182.890212
3056,1311,6186.939133
2366,975,6190.074829
2366,997,6193.299961
2366,967,6196.138894
3055,1324,6200.497961
2361,1086,6203.703002
2364,1046,6206.909271
3058,1262,6210.917025
3054,1359,6215.022686
3051,1290,6219.188738
3056,1304,6222.985622
3051,1289,6227.218935
3059,1243,6230.917561
3058,1274,6234.84472
3056,1310,6238.934296
2367,934,6241.855999
3055,1333,6246.069664
3058,1277,6250.231869
3043,1568,6255.162991
3047,1492,6259.649639
3059,1253,6263.554066
3060,1228,6267.514895
3055,1336,6271.607993
3052,1394,6275.962716
3055,1324,6280.337905
3058,1274,6284.064709
1589,598,6285.997243
252,106,6286.352178
3057,1289,6290.295105
3055,1327,6294.345052
3057,1292,6298.337405
1701,688,6300.683698
2371,889,6303.310643
3051,1409,6307.695343
3058,1278,6311.797485
3057,1284,6315.491492
2370,886,6318.631539
2371,889,6321.289172
3055,1326,6325.514533
1700,666,6327.626514
1697,694,6329.616256
2359,1118,6333.164584
3055,1325,6337.198117
2361,1077,6340.554672
2370,958,6343.713145
3060,1226,6347.306201
2368,917,6350.364743
3054,1347,6354.319262
3060,1229,6358.394973
3056,1186,6361.895247
3052,1380,6366.192723
2363,1011,6369.317002
3056,1310,6373.619255
2370,937,6376.491565
3059,1255,6380.424807
2364,1022,6383.654811
3047,1481,6388.479609
3048,1350,6392.467128
2643,1094,6395.947237
3057,1290,6399.809216
3061,1216,6403.800107
1693,674,6406.262354
3057,1280,6410.098764
3059,1247,6414.010247
3056,1308,6418.191142
2369,937,6421.225107
2655,1070,6424.638822
3056,1301,6428.56455
3057,1281,6432.71541
3055,1320,6436.582392
3054,1352,6440.779447
3058,1273,6444.834018
2365,970,6447.578205
3060,1228,6451.436621
3060,1232,6455.245602
3061,1213,6459.027683
3058,1279,6462.836026
2372,917,6465.620637
3054,1344,6470.052035
3058,1266,6473.930276
3061,1210,6477.390198
2367,933,6480.374084
3056,1308,6484.367529
3060,1234,6488.247999
2369,901,6491.065386
1439,546,6492.85236
3059,1256,6496.926796
1728,714,6498.972242
2369,891,6502.405161
3060,1237,6506.421304
2364,1000,6509.27119
2362,1101,6512.811221
3057,1281,6516.859184
3051,1295,6520.874092
3060,1220,6524.749918
2366,966,6527.570978
3051,1401,6532.191788
3058,1261,6535.973748
3052,1387,6540.378001
2365,1052,6544.326813
247,110,6544.683885
3061,1215,6548.3326
3058,1276,6552.257269
3062,1191,6556.062287
3061,1202,6559.776254
2371,889,6562.325113
3055,1329,6566.486095
3057,1292,6570.778284
3059,1248,6574.731661
3062,1190,6578.312114
3060,1231,6582.012199
3054,1223,6585.731373
3050,1420,6590.182257
2366,1029,6593.283181
3047,1490,6597.861413
2370,930,6600.76678
3053,1365,6605.056459
3058,1272,6609.482314
2368,915,6612.246655
3058,1261,6616.400844
3059,1256,6620.189174
2373,948,6623.081567
2371,913,6625.779182
2366,965,6628.737757
3055,1333,6632.938014
2368,907,6635.672966
2366,945,6638.507
1868,772,6640.845921
3056,1300,6644.898346
3061,1202,6648.696707
3060,1221,6652.454169
3059,1259,6656.711536
3059,1249,6660.508219
3061,1215,6664.33715
3044,1541,6669.09008
3059,1243,6673.956267
2365,990,6677.098752
3059,1240,6680.784302
3054,1342,6684.836166
3059,1243,6688.893573
3065,1139,6692.374918
3057,1291,6696.44704
3059,1241,6700.442552
2370,896,6703.007861
3054,1344,6707.109518
3052,1262,6711.031467
3055,1322,6715.311408
3061,1205,6718.910049
3056,1308,6722.773335
3059,1246,6726.727045
3055,1328,6730.91925
3059,1259,6734.8996
3053,1371,6739.108129
3058,1261,6744.018203
3062,1194,6747.752281
1059,434,6749.107655
3062,1193,6752.816789
3058,1266,6756.913613
3057,1285,6760.742026
1436,602,6762.676003
2365,1028,6765.939171
2364,983,6768.860298
3056,1303,6772.93755
3058,1266,6776.851471
3057,1284,6780.964043
2371,889,6785.18742
3062,1195,6788.812387
3062,1192,6792.39459
2647,1162,6796.191863
3056,1184,6799.921351
3062,1199,6803.689412
2370,935,6806.798018
3059,1251,6810.379202
2370,933,6813.443298
3051,1408,6817.92786
2367,988,6820.973417
2364,1028,6824.069833
3063,1162,6827.677294
3058,1274,6831.700809
3053,1376,6835.907882
3062,1192,6839.663006
3058,1267,6843.445382
3057,1290,6848.288347
3060,1237,6852.140995
3061,1217,6855.950898
3060,1226,6859.741868
3059,1245,6863.661219
3061,1200,6867.341035
3059,1241,6871.315388
3054,1354,6875.132261
3059,1253,6879.201954
1863,780,6881.61097
3060,1224,6885.527967
3058,1277,6889.531757
3057,1282,6893.505583
3062,1199,6897.165421
2369,914,6899.986619
3058,1261,6903.920633
1698,686,6906.083543
1698,686,6908.22139
2372,959,6911.017641
3055,1337,6915.334888
3048,1345,6919.379043
3039,1530,6924.189409
249,120,6924.572131
626,318,6925.623827
595,570,6927.267808
248,120,6927.812942
248,120,6928.08814
248,120,6928.469122
724,764,6930.687952
745,558,6932.606367
239,134,6932.913191
236,134,6933.327414
633,430,6934.516626
1694,858,6937.146696
1702,702,6939.244225
1700,746,6941.681157
1704,694,6943.664878
3056,1307,6947.666826
1058,421,6949.118251
607,232,6949.819542
3054,1341,6953.97529
3055,1339,6958.091799
1884,748,6960.36068
2643,1298,6964.548697
2365,985,6967.518944
2361,1106,6970.996204
1701,682,6973.144363
3045,1535,6977.785096
1943,716,6980.08536
3058,1276,6983.860566
3055,1325,6988.219537
1074,423,6989.396159
3060,1233,6993.238203
2362,1041,6996.356915
3056,1302,7000.687726
3065,1139,7004.072692
3061,1214,7007.867953
3052,1390,7012.18222
3059,1252,7016.006961
3057,1290,7020.080423
3056,1301,7024.037324
2371,889,7026.874604
2373,886,7029.589092
252,106,7029.832407
3053,1360,7034.033051
3059,1258,7037.971202
1437,566,7039.899086
3060,1222,7043.550387
2366,1003,7046.697953
2370,946,7049.595434
3054,1341,7053.744826
3058,1273,7057.557268
3060,1228,7061.450703
3060,1232,7065.143543
3058,1261,7069.202137
3059,1256,7072.989417
2366,984,7076.101417
3062,1196,7080.036882
3057,1290,7083.919903
3058,1270,7088.374204
3057,1282,7092.297473
3058,1277,7096.219818
2370,917,7099.142376
3056,1315,7103.232949
2367,943,7106.341498
3061,1213,7109.898726
3055,1334,7114.011993
3062,1184,7117.531661
252,106,7118.019861
3058,1269,7121.786663
2364,1000,7124.843311
2367,948,7127.886791
3058,1274,7131.924192
2372,893,7134.833758
3057,1281,7138.835993
2364,1006,7142.182681
2373,952,7145.322349
3054,1225,7149.368762
2371,891,7152.233158
3056,1313,7156.506297
3060,1229,7160.138586
3058,1278,7164.257157
3060,1224,7168.090797
3054,1354,7172.27812
2367,974,7175.155687
3056,1188,7178.689615
3057,1287,7182.893326
3060,1231,7186.732099
3056,1316,7191.034391
1700,640,7192.911783
3060,1233,7196.571661
3060,1221,7200.371425
3058,1268,7204.26083
2369,891,7207.251768
2368,895,7209.875003
3057,1286,7213.950296
3062,1198,7217.735264
3060,1238,7221.856359
3061,1217,7225.72617
3061,1210,7229.319288
2371,889,7232.334251
3054,1345,7236.197456
3052,1396,7240.475727
3062,1195,7244.441561
3054,1222,7248.219666
2361,1125,7251.837353
1438,630,7253.750484
3060,1229,7257.660279
3059,1256,7261.706203
3058,1153,7265.027738
3055,1322,7269.214046
3063,1177,7272.895534
1438,550,7274.557147
3054,1222,7278.37916
3056,1188,7282.161365
3049,1456,7286.656968
3061,1202,7290.412535
3056,1189,7294.231405
3057,1297,7298.33246
2369,930,7301.300315
3059,1256,7304.975544
3057,1281,7309.651757
2638,1082,7313.143297
2368,952,7315.996422
2365,1001,7319.264751
3058,1270,7323.173931
3058,1274,7327.254614
3058,1264,7331.144782
3060,1232,7334.955619
3054,1231,7339.01027
2366,948,7341.765958
3061,1213,7345.698074
3058,1272,7349.81616
3058,1264,7353.738225
3058,1266,7357.711497
2372,891,7360.661226
3052,1279,7364.618599
3057,1172,7368.246882
3057,1166,7371.79601
3055,1329,7376.634752
3062,1181,7381.424133
3063,1164,7386.2711
3058,1271,7391.581707
3062,1188,7395.861433
3052,1381,7400.272669
3060,1223,7404.583519
2371,889,7407.340982
1049,425,7408.675943
3061,1205,7412.511636
3059,1258,7417.032833
3062,1191,7421.154277
3061,1216,7424.948522
3053,1254,7428.644541
3062,1180,7432.445643
3062,1197,7436.060463
1693,812,7438.780753
3056,1310,7442.563996
3061,1212,7446.378521
3054,1340,7450.508801
2368,915,7453.182408
3058,1263,7457.127369
3060,1237,7460.954015
2366,997,7464.035083
3061,1207,7467.980538
3063,1165,7471.718591
3061,1203,7476.713231
1704,690,7479.644366
3042,1474,7484.015244
2366,999,7487.059998
3060,1236,7490.984623
3062,1191,7494.641531
2372,894,7497.564605
2646,1034,7500.679968
3061,1212,7504.66856
3059,1246,7508.761938
3060,1230,7512.55171
3054,1223,7516.236575
252,106,7516.589347
3059,1249,7520.533797
3063,1177,7524.312297
2368,951,7527.654731
3062,1195,7531.09427
3061,1215,7534.808558
1703,648,7536.822317
3063,1171,7540.368473
3060,1222,7544.430275
1946,716,7546.742239
3060,1233,7550.575734
3053,1368,7554.896299
2365,994,7558.162216
1860,772,7560.557685
2371,890,7563.081413
3061,1204,7566.880669
3061,1202,7571.059257
3058,1264,7575.131334
3058,1146,7578.93578
2359,1036,7582.027403
3054,1351,7586.744771
3061,1204,7590.50983
3059,1256,7594.918961
3060,1232,7598.959594
3057,1280,7602.623907
3059,1243,7606.52945
3059,1253,7610.908663
3059,1242,7614.988703
3064,1144,7618.428943
3061,1202,7622.4592
3062,1184,7627.383045
3057,1295,7631.435669
2364,1038,7634.639997
3060,1238,7638.392944
3061,1212,7642.28851
3061,1201,7645.927418
2371,889,7649.016123
3062,1192,7652.573576
3059,1256,7656.484099
3060,1238,7660.290196
3062,1190,7663.91992
3058,1276,7667.917687
2372,957,7671.02213
2366,965,7674.224433
3061,1202,7678.031428
2365,1011,7681.308477
3064,1147,7684.802139
3062,1180,7688.551832
3059,1252,7692.247641
3061,1200,7696.037133
3064,1148,7699.765992
2365,1023,7702.811949
3059,1244,7706.772085
3057,1282,7710.645069
3056,1301,7714.694951
3059,1246,7718.544202
2366,968,7721.475702
3064,1158,7725.272283
3062,1183,7728.943555
3053,1244,7732.671433
3064,1152,7736.359782
3060,1234,7741.211006
3062,1182,7745.365678
3062,1184,7748.841598
3061,1209,7753.944655
3064,1145,7758.311098
3054,1234,7763.299585
2363,1073,7766.967973
3062,1187,7770.6649
3059,1243,7774.402477
3060,1231,7778.347167
3063,1174,7781.818622
3064,1144,7785.441296
3062,1190,7789.293836
3061,1209,7793.14641
3062,1185,7797.169785
3063,1160,7800.911309
3061,1208,7804.725999
2369,936,7807.584415
2374,891,7810.239781
1693,686,7812.407192
3057,1299,7816.38749
3062,1193,7820.265376
2365,998,7824.94876
3058,1276,7829.015479
3051,1289,7834.005982
2365,962,7836.880704
1925,712,7839.05387
3061,1202,7842.678891
3058,1272,7846.629162
2368,944,7849.700413
3051,1407,7854.071885
3064,1147,7857.570775
3061,1203,7861.242975
3058,1146,7865.012331
3056,1181,7869.836504
3057,1281,7874.782897
3062,1197,7878.398388
3059,1242,7882.033319
3056,1180,7885.634797
3055,1201,7889.630565
3060,1224,7893.326214
3064,1159,7896.827414
3057,1288,7900.877959
3053,1363,7905.469896
3061,1206,7909.277506
1430,560,7910.985187
3057,1298,7915.042139
2371,889,7917.833637
3063,1172,7921.495332
2373,886,7924.224173
3056,1301,7928.277369
2365,1010,7931.419819
1697,682,7933.657444
2370,926,7936.241386
3061,1214,7940.126428
3062,1186,7943.947696
3064,1156,7948.695954
2372,888,7952.678051
3064,1143,7956.289912
3058,1267,7960.555611
3062,1186,7964.108157
3064,1153,7967.665017
1689,772,7970.025945
3059,1248,7973.985716
3053,1366,7978.125359
3062,1184,7981.944226
3060,1225,7985.545317
3056,1190,7989.073238
3056,1310,7993.258955
3064,1150,7997.781349
3061,1216,8001.906682
3064,1146,8005.361145
3064,1147,8010.738477
2367,934,8014.254713
3063,1165,8017.971996
3062,1181,8021.690156
3060,1227,8025.532534
3058,1270,8029.679776
3062,1191,8033.450098
3063,1177,8036.941903
2374,882,8039.783375
3061,1213,8043.590941
2372,910,8046.622918
3055,1212,8050.303162
3059,1125,8053.615382
3058,1278,8058.106975
3063,1169,8062.492754
3058,1274,8067.62674
1702,654,8070.332688
3049,1459,8074.992467
3063,1179,8078.494435
1693,774,8081.10943
3058,1261,8085.022801
3055,1323,8089.239534
3055,1335,8093.158105
3055,1205,8096.725347
3062,1185,8100.503808
3058,1263,8104.773103
3063,1175,8108.547193
2360,1081,8111.788985
3062,1190,8115.497717
3063,1176,8119.290519
3060,1223,8123.165016
2366,1013,8126.370215
3060,1234,8130.199467
3056,1187,8133.890475
3061,1213,8137.821629
3060,1237,8141.362713
1703,648,8143.566884
3062,1197,8147.313585
3058,1143,8150.741381
3063,1174,8154.356455
2367,962,8157.44425
3064,1153,8160.917323
3059,1249,8165.056306
3060,1235,8170.003769
3062,1189,8174.404622
2371,949,8177.473849
3060,1228,8181.353413
3059,1257,8185.038306
3057,1284,8189.334992
3060,1236,8192.92847
3062,1197,8196.541577
3060,1227,8200.39424
3059,1248,8204.171135
2372,888,8206.947828
3063,1175,8210.643756
3064,1148,8214.085668
3056,1306,8218.380505
3060,1224,8223.647916
3064,1159,8228.063583
2371,889,8230.702324
2366,1025,8234.143556
3061,1205,8237.939362
3064,1153,8242.268575
3063,1172,8245.827065
1691,712,8248.244996
2367,969,8251.349135
3063,1179,8255.191572
3060,1227,8258.790978
3062,1198,8262.642282
3063,1164,8266.365758
2353,1218,8270.168155
3057,1291,8274.055367
1694,688,8276.198627
3058,1260,8280.155685
2647,1340,8284.596339
3058,1273,8288.41202
3061,1214,8292.519368
3059,1243,8297.927545
3061,1210,8302.87832
3062,1193,8306.384599
3063,1173,8309.860666
3057,1285,8314.253691
3063,1171,8317.866364
3057,1285,8321.973995
2368,943,8325.110135
3062,1188,8328.818449
3062,1196,8332.351075
3059,1256,8336.267396
3059,1254,8339.899762
3057,1178,8343.657214
3061,1215,8347.652909
3065,1122,8351.131313
3057,1298,8355.128985
3059,1250,8359.137527
3059,1256,8362.970532
3056,1319,8366.992321
3052,1278,8371.134511
3062,1192,8374.74402
3055,1324,8379.150087
3062,1193,8382.927937
3062,1181,8386.77377
3056,1183,8390.374333
3058,1271,8394.207655
3060,1221,8398.094284
3062,1181,8401.750297
3063,1178,8406.301761
3058,1269,8410.34469
2368,1019,8413.456547
3058,1156,8416.947119
3059,1258,8420.793725
3057,1161,8424.327123
3060,1223,8428.047898
3064,1153,8431.562927
3063,1172,8435.113127
3059,1243,8440.057976
3061,1217,8444.299903
3059,1242,8448.048235
3060,1230,8451.91768
3061,1209,8455.636215
3064,1149,8459.157972
3064,1158,8462.921309
3062,1191,8466.553552
2371,889,8469.348342
3060,1236,8473.106507
3058,1269,8477.544105
3058,1157,8482.148306
3064,1141,8486.770194
3064,1153,8490.47085
3065,1139,8494.189411
3059,1258,8498.253821
3056,1319,8503.404939
3064,1149,8507.866927
3064,1145,8511.493118
3064,1146,8515.308707
3064,1143,8518.867541
3058,1264,8522.74414
3063,1177,8527.609491
3060,1221,8532.246307
2642,1346,8536.343465
3062,1193,8540.046561
3059,1139,8543.49299
1702,732,8545.881078
3057,1286,8550.06491
3063,1178,8553.533333
3059,1245,8557.515598
3057,1281,8561.469651
3056,1195,8566.039941
3064,1149,8570.398775
3064,1151,8574.244047
2372,910,8577.4542
3058,1144,8581.108696
3061,1216,8584.869988
3061,1208,8588.648272
3064,1153,8592.336806
3063,1161,8596.615945
2370,938,8599.90991
1693,702,8602.178954
3064,1149,8605.864568
3063,1162,8609.358137
3062,1187,8613.806858
3059,1246,8617.631293
3061,1214,8621.301055
3055,1206,8625.156281
2358,1191,8628.871122
3062,1194,8632.672879
3064,1157,8636.231166
3058,1260,8640.388473
3064,1149,8643.814144
3057,1295,8648.000535
3058,1147,8651.571265
3064,1147,8655.097004
3061,1207,8658.933871
3056,1183,8662.702697
3062,1186,8666.289974
3063,1178,8670.85841
3064,1149,8676.161247
3064,1148,8681.208895
3064,1155,8684.907634
2360,1162,8688.908631
3060,1233,8692.895956
3064,1154,8696.263179
3058,1151,8700.613851
3061,1213,8705.548766
1038,428,8706.973803
3060,1228,8710.720767
3060,1222,8714.675465
3063,1171,8718.946045
3061,1201,8723.29615
3065,1131,8726.977209
3057,1280,8731.764653
3063,1169,8736.673585
3063,1172,8741.286037
3057,1298,8746.488431
3055,1329,8751.840774
3063,1169,8756.2837
3061,1200,8761.262103
3060,1228,8766.463897
3056,1186,8770.99815
3064,1153,8775.035659
3064,1150,8778.561649
3060,1231,8782.404258
3058,1267,8786.802506
3063,1169,8791.777004
3058,1141,8795.281146
3063,1169,8798.769012
3063,1165,8802.52664
3063,1171,8806.383894
3063,1171,8810.473138
3059,1242,8817.168165
3064,1143,8822.465158
2366,1057,8825.879074
3060,1227,8829.958769
2368,937,8832.725213
3062,1191,8836.540133
3057,1284,8840.51097
3060,1225,8844.330399
3062,1183,8848.036609
3064,1149,8851.722004
3064,1153,8855.127674
1886,716,8857.366441
3053,1240,8861.351624
2370,928,8864.257836
249,108,8864.523568
2372,888,8867.454915
3064,1158,8871.274682
3061,1204,8874.954411
3057,1160,8878.649677
2358,1120,8882.10841
3057,1286,8886.083445
3062,1184,8889.695374
3059,1243,8893.541659
3061,1214,8897.326248
3064,1155,8901.735889
3062,1193,8906.234967
3055,1200,8911.356442
3061,1211,8915.00766
3064,1150,8918.632215
3064,1151,8922.203807
3056,1186,8925.935305
2361,1083,8929.381215
3058,1148,8933.082172
3064,1150,8936.816289
3064,1140,8940.295501
3063,1167,8944.560261
3063,1176,8949.203573
3055,1321,8954.760138
3062,1192,8959.029841
2363,1071,8962.457476
3060,1233,8966.086189
3062,1180,8969.852463
3065,1132,8973.468895
3061,1205,8977.437484
3060,1220,8981.488852
3064,1153,8985.666574
3058,1264,8989.503933
3063,1169,8993.221392
2371,914,8996.120653
3062,1182,8999.896453
3062,1188,9003.409215
3063,1171,9007.025681
3063,1164,9010.44069
3058,1268,9014.790064
3064,1159,9018.285727
3064,1157,9022.900575
3060,1227,9026.971634
3058,1271,9031.129791
3061,1211,9035.017339
3062,1181,9038.987933
3064,1152,9043.813134
