#{"t_start": 1650950673.570062, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t 
3058,1262,5581.508155
3052,1278,5585.629999
2369,930,5588.435175
2370,949,5591.302673
3057,1292,5595.581859
2366,959,5598.397692
3054,1346,5602.539446
2638,1134,5606.266837
2363,1047,5609.361531
3054,1359,5613.65187
3048,1461,5618.156222
3057,1295,5622.424748
3054,1349,5626.560536
3057,1282,5630.475185
2369,926,5633.192271
1705,638,5635.233903
3049,1442,5639.840685
1694,676,5641.878805
2367,986,5645.182581
1924,806,5647.571627
1698,692,5649.962672
1704,690,5652.056559
3046,1501,5656.762617
3057,1283,5660.778015
3056,1316,5664.719197
3061,1208,5668.514076
3059,1256,5672.369914
3051,1289,5676.250453
2359,1161,5679.923766
2369,986,5683.052123
3060,1236,5686.955631
3053,1379,5691.014359
2368,985,5694.236124
3051,1280,5698.316968
2368,947,5700.966173
1700,688,5703.270773
1053,461,5704.668498
2368,973,5707.726638
3051,1419,5712.148111
252,106,5712.494632
3056,1307,5716.494992
3058,1272,5720.805782
2372,892,5723.502913
1438,618,5725.565166
2645,1264,5729.533817
3057,1282,5733.684879
2645,1160,5737.271339
3053,1364,5741.338742
3057,1286,5745.450737
3054,1340,5749.530508
3052,1383,5754.209356
2646,1108,5757.322281
3059,1240,5761.015699
1701,734,5763.290906
1695,690,5765.230941
3054,1238,5769.259934
3056,1300,5773.288671
3051,1292,5777.277069
1699,674,5779.35688
3054,1348,5783.386614
3049,1452,5787.951755
3053,1368,5792.205619
3053,1367,5796.458994
2369,941,5799.456473
1928,720,5801.571169
2370,948,5804.693907
2370,957,5807.67372
1720,668,5809.889644
2358,1146,5813.374676
2364,1068,5816.692129
3053,1361,5820.916268
3057,1293,5824.946786
2367,940,5827.786948
3055,1213,5831.630288
2370,957,5834.818534
3053,1240,5838.685102
3053,1370,5842.961449
2362,1037,5846.117547
3058,1279,5850.133331
1732,666,5852.225932
3057,1281,5856.294617
3054,1343,5860.542191
2365,981,5863.50485
2365,993,5866.57239
2367,962,5869.643543
3057,1286,5873.631991
3062,1187,5877.337227
3052,1277,5881.030945
3059,1251,5885.212829
3055,1331,5889.227245
3052,1382,5893.539643
3053,1242,5897.260854
3059,1250,5901.219519
2365,1000,5904.459538
3057,1290,5908.365527
3055,1328,5912.51661
3059,1251,5916.67705
3056,1319,5920.800487
3043,1562,5925.585104
252,106,5925.830811
3053,1367,5930.662728
3059,1248,5934.647439
3052,1266,5938.58537
3054,1350,5942.749788
3054,1238,5946.513894
2364,997,5949.572465
1703,648,5951.629529
3048,1346,5955.819559
2366,981,5958.929385
3056,1319,5963.178376
3051,1413,5967.418412
2366,977,5970.510332
2367,928,5973.560699
2367,925,5976.256919
2367,975,5979.507369
3059,1254,5983.37586
3058,1263,5987.238918
3057,1292,5991.277042
2369,969,5994.196373
3053,1363,5998.54047
3060,1227,6003.294139
2370,921,6006.368764
3053,1372,6010.521672
3059,1258,6014.415813
3057,1285,6018.368688
2368,915,6021.366684
3058,1271,6025.328059
1332,528,6026.861002
2365,997,6030.094679
3054,1345,6034.071871
2365,960,6037.064455
3051,1298,6041.335938
3057,1283,6045.313827
2369,942,6048.163062
2365,966,6051.248674
3053,1368,6055.55113
2367,960,6058.359791
3061,1212,6062.156459
3052,1386,6066.341742
3052,1383,6070.717867
2369,977,6073.750595
2366,972,6076.871432
2650,1002,6079.967461
3057,1294,6084.060269
3058,1260,6088.285832
3059,1243,6092.854477
3052,1279,6096.995849
2370,933,6099.959094
2370,935,6102.666867
3058,1273,6106.631049
2371,913,6109.609784
2365,967,6112.784552
3053,1255,6116.603868
3050,1313,6120.787113
3056,1197,6124.594528
3058,1278,6128.636775
3054,1344,6132.999647
2371,932,6135.704
3052,1398,6140.045086
1705,690,6142.10417
3055,1337,6146.306693
2364,1010,6149.711872
2369,971,6152.531283
2368,963,6155.505486
3052,1398,6159.892315
3065,1137,6163.573224
3043,1443,6168.206162
3057,1290,6172.144515
3056,1303,6176.008668
3060,1231,6179.76396
3053,1363,6183.908674
2371,942,6186.83533
3057,1286,6190.949006
2362,1027,6194.10394
3054,1341,6198.320979
1578,618,6200.167657
2368,949,6203.062248
3062,1188,6206.848656
3060,1236,6210.638718
3058,1260,6214.578127
3054,1351,6218.881067
3055,1334,6222.858085
2366,947,6225.934316
2361,1060,6229.042636
3057,1299,6233.06264
2367,996,6236.191046
3059,1247,6240.155765
3057,1285,6244.170281
3051,1296,6248.321612
2366,992,6251.253731
3056,1319,6255.509095
3056,1318,6259.59192
1945,768,6262.165785
3059,1247,6266.008444
3060,1221,6269.887452
3056,1309,6273.758351
3057,1299,6277.758005
3053,1370,6282.177214
3056,1316,6286.226754
1707,698,6288.270163
3059,1251,6292.326053
1952,760,6294.543671
3060,1237,6298.402354
3054,1341,6302.573452
2371,915,6305.311939
3051,1410,6309.799448
3059,1249,6313.676908
3049,1449,6318.447213
1703,716,6320.689918
3056,1198,6324.50195
3055,1337,6328.4948
3053,1378,6332.824584
3057,1293,6336.767442
3059,1243,6340.613637
3059,1247,6344.650785
2369,981,6347.468888
3051,1292,6351.604191
3051,1280,6355.584722
3058,1278,6359.459223
3047,1488,6364.058375
3059,1256,6367.971854
2373,887,6370.784874
3053,1378,6375.073823
3052,1260,6379.251168
3053,1360,6383.419618
3058,1277,6387.541705
3056,1308,6391.447179
3057,1281,6395.573457
2370,969,6398.581802
3057,1289,6402.551571
2367,955,6405.952697
2367,1045,6409.16352
2646,1082,6412.690527
1339,515,6414.100129
3057,1282,6418.22517
3054,1221,6422.019346
2366,960,6425.178059
2363,1013,6428.336283
2358,1149,6431.806446
3060,1227,6435.570687
3055,1332,6439.777303
3056,1302,6443.904388
2361,1061,6446.927967
3060,1231,6450.686877
3059,1252,6454.570313
3055,1333,6458.747524
3056,1316,6462.740646
3059,1256,6466.462957
3058,1261,6470.537443
3056,1181,6474.21666
2369,910,6476.857303
741,426,6478.215669
3058,1273,6481.991093
3060,1230,6485.858219
3052,1395,6490.26291
3057,1291,6494.289026
2368,942,6497.578737
3053,1240,6501.93626
2361,1051,6505.093391
3049,1440,6509.482754
3057,1292,6513.588764
3059,1258,6517.715951
3058,1267,6521.39187
3058,1268,6525.670796
2367,926,6528.234325
3053,1243,6532.367441
3047,1365,6536.403691
3053,1367,6540.867815
2371,890,6544.32394
3061,1212,6547.895599
3060,1229,6551.774722
3053,1375,6556.117255
1705,804,6558.439791
3060,1227,6562.230484
621,270,6562.986432
2368,915,6565.953642
2370,927,6569.04486
3060,1237,6572.679979
3059,1244,6576.654596
3051,1289,6580.677811
3053,1370,6584.754788
3061,1202,6588.531599
3059,1246,6592.500672
3052,1397,6596.644683
2367,969,6599.761034
3056,1308,6603.857701
3057,1282,6607.839366
3057,1296,6612.193918
3057,1292,6616.160143
3058,1260,6620.220213
3052,1264,6623.960619
1439,620,6625.860089
3059,1249,6629.693699
3056,1316,6633.733861
1360,519,6635.150187
3061,1213,6639.016758
2650,1066,6642.196258
2368,970,6645.339319
3055,1331,6649.428299
3064,1144,6653.147638
3051,1415,6657.627501
2365,968,6660.666916
2362,1117,6664.250621
3056,1310,6668.298486
3057,1298,6672.353778
3053,1242,6677.207612
3060,1220,6680.849249
3056,1318,6684.842243
1694,680,6687.04317
2368,932,6690.110469
3056,1186,6693.877332
3054,1355,6697.772414
2367,977,6700.945329
3055,1214,6704.575957
1700,690,6706.7177
3060,1234,6710.522976
3051,1293,6714.579705
1704,726,6716.79907
3063,1175,6720.516559
2372,910,6723.258955
3058,1265,6727.181494
3061,1214,6731.002133
3058,1260,6734.992445
3060,1220,6738.746096
3057,1281,6742.901165
3058,1273,6747.595822
3063,1160,6751.393961
3061,1219,6755.168608
1570,620,6757.117191
2365,1018,6760.125437
1438,616,6762.082551
3060,1238,6766.036027
3055,1329,6770.037643
2362,1066,6773.399507
3055,1322,6777.441344
3054,1229,6782.711735
3058,1263,6786.880867
3053,1375,6791.015038
3058,1264,6795.095917
3061,1207,6798.896558
1705,692,6800.896832
3048,1472,6805.418087
3057,1280,6809.426661
3063,1169,6813.190711
3060,1230,6817.008886
2372,972,6819.996649
2365,1013,6823.062882
252,106,6823.455522
2636,1088,6826.872885
3060,1229,6830.78196
2365,1033,6833.901861
3055,1333,6838.074131
3059,1243,6841.768449
3059,1258,6845.801399
3058,1269,6850.31176
3055,1327,6854.674115
3058,1275,6858.549621
2366,942,6861.583332
3062,1195,6865.378391
3057,1286,6869.256513
3046,1383,6873.416656
3059,1251,6877.43729
2361,1082,6880.876056
2370,941,6883.697621
2366,977,6886.749537
3057,1280,6890.712719
1581,600,6892.623817
3059,1250,6896.580109
3059,1259,6900.283938
3058,1278,6904.367561
3061,1201,6908.166274
3061,1214,6911.689992
2363,1031,6915.059747
1334,521,6916.771657
1349,561,6918.302934
751,450,6919.911774
605,268,6920.785811
611,236,6921.431448
611,236,6922.075217
251,114,6922.457166
606,354,6923.619086
611,236,6924.266325
1022,995,6927.295888
248,120,6927.591098
247,120,6928.123168
595,486,6929.554018
1034,799,6931.993958
236,140,6932.340075
237,134,6932.915303
1862,964,6935.6999
629,466,6937.158786
248,116,6937.594591
606,286,6938.346328
1161,520,6939.888793
1046,557,6941.563927
248,106,6942.011395
2364,1024,6945.016041
3059,1240,6948.793242
3060,1235,6952.947507
2371,889,6955.554377
3060,1221,6959.379723
3059,1259,6963.23594
2367,948,6966.105565
2367,969,6969.097636
3051,1406,6973.542762
3057,1294,6977.637643
2369,990,6980.566225
3055,1322,6984.713693
2370,941,6987.653419
3056,1308,6991.751973
3058,1272,6995.662536
1863,780,6998.098298
3059,1250,7002.010276
3056,1313,7005.98429
3055,1216,7009.869081
3059,1139,7013.223712
3054,1238,7017.034507
3056,1199,7020.861089
3061,1210,7024.638801
3060,1234,7028.609829
637,290,7029.381765
3060,1232,7033.110694
3052,1381,7037.468378
3059,1246,7041.302242
3059,1243,7045.279761
2369,893,7047.912179
1703,646,7049.901942
3056,1305,7053.974335
3059,1245,7057.720953
2371,889,7060.679664
3063,1173,7064.31269
3054,1233,7068.20198
3061,1214,7071.857479
3055,1324,7075.883585
2364,985,7078.747628
3058,1266,7083.183967
3055,1325,7087.332937
3062,1181,7091.351531
1440,610,7093.133358
3061,1203,7096.708967
2374,931,7099.763838
3059,1257,7103.611091
2371,889,7106.603914
3061,1203,7110.138206
1693,700,7112.281973
3055,1325,7116.279968
3061,1206,7119.961605
3058,1276,7123.949066
3063,1163,7127.624762
3062,1194,7131.469549
3055,1323,7135.572897
3051,1403,7140.155194
2371,911,7143.053086
3056,1191,7146.758512
2370,906,7150.158769
2369,921,7152.842632
2363,1029,7156.420648
2368,950,7159.174708
3057,1282,7163.345467
3061,1216,7166.9215
3057,1283,7170.757608
3052,1276,7174.971014
3055,1217,7178.563048
3058,1263,7182.606216
3062,1190,7186.29242
3058,1274,7190.124425
2364,1034,7193.589047
3057,1280,7197.350363
3061,1218,7201.122251
3052,1387,7205.456128
3054,1349,7209.793539
3060,1236,7213.646202
3060,1220,7217.256884
2371,889,7220.520271
3060,1231,7224.26202
2648,1058,7227.53785
3059,1252,7231.337943
2365,974,7234.437541
2365,968,7237.589309
2366,1001,7240.487158
3060,1230,7244.541416
3062,1199,7248.269654
3059,1245,7252.167591
3061,1206,7255.812874
3061,1204,7259.536352
3059,1255,7263.75566
3063,1164,7267.200206
3059,1258,7271.009085
3058,1268,7274.948439
2372,893,7277.908369
2366,957,7280.636492
3055,1338,7285.121143
3060,1232,7288.709854
3053,1243,7292.868778
3061,1208,7296.798238
2372,895,7299.577744
3061,1217,7303.315172
3060,1234,7307.186994
3060,1220,7311.321103
2373,886,7314.37426
2371,889,7316.876709
3058,1263,7320.953511
2372,893,7323.760375
3052,1398,7328.144325
3054,1349,7332.331018
3062,1193,7336.045846
3062,1196,7340.031661
3063,1173,7343.747873
2371,978,7346.727525
3062,1199,7350.74051
3061,1208,7354.369686
3059,1246,7358.275127
2368,907,7361.137315
3062,1188,7364.889995
2367,941,7367.894836
3060,1222,7371.450833
3057,1298,7375.889826
3061,1216,7381.123755
3055,1214,7386.135221
3060,1116,7390.765577
3060,1228,7395.31898
3062,1196,7399.112519
3061,1202,7403.608288
3057,1294,7407.526611
3059,1252,7411.401497
3058,1145,7415.03397
3062,1181,7419.70239
3057,1168,7423.324969
3056,1192,7426.921126
3053,1246,7430.675975
3060,1227,7434.567034
1694,692,7436.74502
3063,1179,7440.512693
3062,1186,7444.229796
3060,1239,7447.887432
2368,917,7450.741303
3054,1232,7454.410827
3060,1223,7458.377292
2368,909,7461.072819
2359,1129,7464.751132
3060,1227,7468.731199
3063,1163,7472.622793
3064,1148,7477.286831
3051,1292,7481.80844
3062,1188,7485.321306
3055,1321,7489.536355
3058,1266,7493.562408
3055,1320,7497.560745
2371,888,7500.208351
2373,890,7503.217353
3059,1253,7507.179529
3058,1269,7511.181211
2374,882,7513.912727
3062,1197,7517.76963
3054,1224,7521.673425
3059,1252,7525.692821
2368,937,7528.790152
3062,1180,7532.149754
3062,1195,7535.794594
3058,1265,7539.818604
3057,1293,7543.887821
3061,1203,7547.744507
3064,1154,7551.373889
3056,1319,7555.792529
3060,1227,7559.56556
3061,1202,7563.135423
3057,1281,7567.118128
3058,1143,7571.011477
3059,1243,7575.164366
3062,1188,7579.083507
3062,1182,7582.802678
3064,1155,7586.780797
3061,1209,7590.556828
3061,1215,7594.881157
2623,1732,7600.305248
3060,1232,7604.217125
3062,1196,7608.126831
2315,2022,7614.684566
3058,1263,7618.499878
3058,1263,7623.87421
3054,1358,7628.224339
2373,891,7630.985102
3065,1123,7634.41952
3061,1211,7638.074277
3057,1171,7641.77302
3055,1327,7645.940504
3060,1239,7649.922625
3057,1169,7653.430386
3054,1348,7657.649432
3062,1185,7661.443844
3059,1258,7665.158996
3062,1199,7668.964267
3063,1174,7672.663869
3062,1193,7676.681108
2363,1066,7680.036154
3057,1174,7683.802048
251,106,7684.177875
3056,1312,7688.261173
3061,1205,7691.877772
3056,1192,7695.604726
2373,954,7698.733569
2365,1037,7701.907697
3061,1205,7705.759459
3052,1267,7709.60845
3059,1247,7713.339185
2372,954,7716.419904
3058,1276,7720.366741
3062,1196,7723.895605
3062,1188,7727.631343
3055,1209,7731.581022
3056,1300,7735.536104
3061,1216,7739.344266
3056,1310,7744.821084
3062,1196,7748.472123
3064,1159,7752.902146
3060,1221,7757.802025
3061,1205,7762.778408
3057,1171,7766.920223
3060,1237,7770.722869
1701,656,7772.650159
2645,1000,7775.647947
2364,1077,7779.109291
3062,1187,7782.861609
3063,1173,7786.393772
3058,1146,7790.052927
3058,1276,7794.165557
3060,1225,7798.390683
2361,1091,7801.757169
3059,1245,7805.687286
1863,722,7807.931118
2365,984,7811.069106
3057,1291,7814.870649
3061,1206,7818.732324
3061,1200,7823.859331
3057,1163,7827.789772
3062,1183,7832.496678
3059,1240,7836.254728
3065,1139,7839.739464
3061,1208,7843.391116
3054,1344,7847.494141
3057,1288,7851.585642
2371,953,7854.655514
3062,1186,7858.442491
3061,1201,7862.0649
3063,1178,7865.953691
3062,1195,7871.094398
3063,1165,7875.301555
1344,515,7876.704214
3064,1149,7880.34392
3062,1186,7883.939059
3060,1233,7887.739112
3060,1222,7891.573819
3062,1187,7895.232999
3058,1148,7898.774547
3054,1225,7902.650429
3061,1210,7906.537661
3064,1154,7910.213798
3059,1259,7914.218696
3062,1182,7917.945459
3064,1141,7921.52734
3064,1152,7925.146732
3062,1199,7928.941712
2639,1106,7932.151981
3047,1488,7936.722193
3064,1151,7940.436715
3058,1267,7944.696947
3062,1181,7949.416059
2367,962,7953.604986
3063,1165,7957.101309
3062,1190,7961.055396
3056,1310,7965.006102
3063,1179,7968.888845
3063,1176,7972.595309
2369,963,7975.538522
3062,1197,7979.319906
2369,914,7982.058043
3061,1210,7985.622202
3052,1395,7989.76063
3064,1150,7993.569218
3061,1209,7998.229284
3060,1220,8002.234953
3055,1214,8006.092751
3060,1224,8011.829683
3065,1130,8015.62897
3064,1151,8019.427224
3059,1246,8023.473333
3056,1180,8027.2598
2367,996,8030.424421
3062,1181,8034.119576
1730,662,8035.979588
3064,1141,8039.661821
3057,1163,8043.35772
3061,1210,8047.166588
3061,1203,8050.830784
3062,1187,8054.393424
3060,1234,8058.935086
3063,1163,8063.18816
3059,1254,8068.453046
2364,989,8071.775795
2645,1066,8075.253267
2368,995,8078.224108
3058,1277,8082.325375
1701,650,8084.518525
3056,1310,8088.28978
3056,1182,8092.030812
3060,1231,8095.803155
3058,1279,8099.896554
3055,1326,8104.109157
3057,1167,8107.604807
3062,1188,8111.535355
3058,1278,8115.552691
1863,808,8118.137693
3062,1188,8121.846665
3064,1143,8125.43955
3064,1151,8128.922805
2364,1019,8132.253169
3058,1268,8136.127507
3048,1475,8140.743442
3061,1203,8144.465242
2364,980,8147.591494
3062,1184,8151.213212
3063,1166,8154.810366
3064,1150,8158.315771
3058,1143,8161.796196
3062,1186,8166.080821
3061,1200,8171.204221
3061,1206,8175.208804
3064,1152,8178.715315
3060,1233,8182.592108
3064,1148,8186.215015
3057,1295,8190.23987
1351,516,8191.757215
3058,1276,8195.629122
2361,1084,8199.095697
3060,1223,8202.76544
3060,1221,8206.550976
3060,1116,8209.820027
3058,1145,8213.528327
3063,1163,8217.196809
3062,1199,8222.16444
2363,1055,8226.564711
3064,1149,8230.119976
3058,1268,8233.985104
3054,1357,8238.403484
3063,1166,8242.853126
3063,1166,8246.638015
3059,1246,8250.605892
3063,1172,8254.186293
2371,889,8256.889974
1339,515,8258.449266
3055,1219,8262.302642
3056,1313,8266.619202
3058,1265,8270.531304
3059,1246,8274.324767
3056,1194,8278.126361
3056,1194,8281.819355
3061,1205,8285.682578
3061,1200,8289.46828
3060,1230,8293.747211
3058,1262,8299.634803
3059,1242,8304.046045
3057,1294,8307.896891
2368,959,8310.693455
3057,1289,8315.123997
3062,1186,8318.898693
2369,888,8321.693867
1946,716,8323.788794
3058,1269,8327.924052
3055,1329,8332.159709
3056,1197,8335.697045
3057,1171,8339.25387
3055,1331,8343.363847
3060,1220,8347.237658
2367,978,8350.275562
2364,995,8353.431784
3060,1226,8357.253503
1443,590,8359.257355
3057,1288,8363.161906
3056,1316,8367.176907
2370,965,8370.386631
3064,1156,8373.852091
2363,1122,8377.680688
3054,1238,8381.527604
2366,1050,8384.956759
3062,1192,8388.629615
3054,1224,8392.232678
3061,1208,8396.066662
3061,1206,8399.724434
3062,1183,8404.159114
3060,1222,8408.179868
3063,1161,8411.791654
3057,1282,8415.779641
3060,1236,8419.714519
1702,684,8421.589798
3057,1283,8425.560821
3062,1197,8429.153351
3057,1281,8432.956468
3060,1237,8437.651602
3064,1148,8441.808269
3061,1202,8445.680223
3062,1184,8449.234416
3060,1236,8453.267042
3057,1173,8456.726449
3058,1153,8460.289234
3062,1190,8464.182593
3062,1194,8468.080819
3061,1204,8471.723889
3064,1148,8475.056645
3058,1279,8480.370507
3054,1224,8485.441109
3065,1137,8489.260102
3064,1150,8492.545781
3062,1181,8496.233604
3059,1252,8501.096895
3055,1213,8506.207768
3064,1155,8510.037146
3064,1159,8513.469389
3061,1200,8517.508739
3061,1202,8521.286562
3053,1368,8526.073272
3061,1212,8530.876739
3063,1173,8534.898152
1346,519,8536.42437
3062,1192,8540.120486
3063,1179,8543.656675
3061,1206,8547.563174
3063,1175,8551.162485
3064,1145,8554.66805
3062,1199,8558.614894
3064,1153,8562.191798
3058,1144,8566.678003
1925,712,8569.565126
3063,1168,8573.3225
3064,1150,8577.303724
3057,1298,8581.449876
3059,1120,8584.987795
3062,1190,8588.727179
3061,1214,8592.556369
3054,1346,8597.494147
3058,1260,8601.673576
3062,1189,8605.46247
3058,1147,8609.028157
3062,1197,8613.647379
3063,1167,8617.017036
3064,1154,8620.608555
3063,1164,8624.349038
3063,1160,8628.012412
3064,1150,8631.703571
3057,1165,8635.278152
3065,1128,8639.02686
3054,1222,8642.634163
3058,1141,8646.304088
2368,970,8649.324541
3064,1147,8652.837964
1587,596,8654.84081
3064,1152,8658.44228
3062,1197,8662.239774
3062,1186,8665.835535
3064,1151,8670.080521
3044,1543,8677.077973
3059,1240,8682.009638
3058,1152,8685.711799
2358,1132,8689.659901
3058,1262,8693.674178
3057,1294,8697.665396
3062,1189,8702.190349
3063,1162,8706.961985
3062,1188,8710.600211
3060,1226,8714.327489
3063,1169,8718.581785
3064,1145,8723.07148
3061,1204,8726.922449
3064,1152,8730.720209
3060,1229,8736.093674
3064,1152,8740.22187
3064,1148,8745.093751
3062,1186,8749.781462
3064,1146,8754.521423
3063,1168,8759.120366
3064,1152,8763.490465
3064,1144,8768.71352
2368,930,8772.013924
3064,1146,8775.941992
3064,1158,8779.547646
3063,1177,8783.17901
3064,1142,8787.592168
3064,1147,8792.225025
2366,994,8795.283262
3064,1154,8798.627538
3064,1149,8802.349573
3064,1152,8806.272405
3064,1151,8810.170004
3059,1246,8816.775367
2371,889,8821.518343
3061,1212,8825.108806
3056,1197,8828.885744
3064,1151,8832.576805
2365,992,8835.95055
3064,1158,8839.520559
3062,1199,8843.316443
3063,1171,8847.035141
3064,1145,8850.715022
3056,1311,8854.493135
3063,1165,8858.072155
3058,1155,8861.848441
3063,1176,8865.755165
2366,977,8868.539354
2365,985,8871.805384
1703,646,8874.002467
2365,993,8877.31483
3050,1436,8881.612067
3063,1164,8885.127581
640,296,8886.086558
3062,1185,8889.702501
3063,1164,8893.265474
3064,1150,8896.885323
3058,1147,8900.948872
3064,1150,8905.561074
2364,1020,8910.127817
3063,1160,8913.594653
3060,1234,8917.492051
3062,1193,8921.263928
2366,1065,8924.735637
2372,893,8927.664107
3060,1233,8931.463402
3064,1159,8935.198811
3062,1186,8938.860385
3062,1191,8943.081244
3060,1224,8947.875917
3058,1147,8952.754784
3061,1202,8957.111464
3061,1216,8960.892222
1351,523,8962.719865
2638,1094,8966.031429
3063,1178,8969.789729
3061,1204,8973.578724
3064,1157,8977.436636
3064,1157,8981.063941
2367,1016,8985.108049
3061,1210,8988.804767
3061,1217,8992.646632
3064,1148,8996.079697
3064,1152,8999.717797
2372,888,9002.503977
3062,1183,9006.068486
3057,1287,9009.897064
3061,1203,9013.880577
3064,1153,9017.488995
3066,1116,9021.767358
2363,1042,9025.532142
3063,1163,9029.226376
1886,708,9031.580737
3059,1246,9035.412011
3059,1248,9039.670229
3061,1200,9044.779043
2363,1052,9049.508399
3065,1139,9052.704067
2368,937,9056.139877
3064,1150,9059.893855
3064,1152,9063.43549
3065,1135,9066.919798
2348,1337,9071.113805
2365,981,9074.348657
3063,1175,9077.955365
3062,1196,9081.730221
3064,1150,9085.377137
3063,1160,9088.807681
3060,1228,9092.420294
3061,1208,9096.436093
1867,732,9098.497736
3060,1230,9102.323172
2367,940,9105.422973
3064,1142,9108.885564
2365,1017,9111.968436
3062,1193,9115.669187
3062,1191,9119.296921
3064,1141,9123.109545
3063,1172,9127.605437
3063,1171,9131.576392
3064,1140,9135.192589
3056,1313,9142.240246
3062,1198,9145.862372
2371,889,9148.531753
3062,1182,9152.281407
3064,1151,9155.771514
3062,1197,9159.568831
3063,1168,9163.393908
2371,889,9167.217013
3058,1260,9170.835142
3058,1263,9175.170715
3059,1250,9179.093372
3059,1137,9182.954965
2364,1020,9187.317169
3057,1286,9191.241721
3063,1163,9195.122527
3054,1341,9199.387943
3063,1169,9203.033994
3063,1165,9206.768905
2369,975,9209.676673
3059,1244,9213.426272
3061,1208,9217.086321
2358,1137,9220.73871
3060,1225,9224.798972
3058,1141,9228.395338
3062,1187,9232.038618
3058,1274,9236.108318
3064,1156,9239.7603
2370,922,9242.673344
3056,1305,9246.694077
3064,1140,9251.803708
3061,1200,9256.371371
3063,1174,9261.192784
3063,1160,9265.576272
3063,1174,9269.397475
3064,1153,9272.764844
3064,1156,9276.247001
3064,1151,9280.147852
3063,1165,9284.419885
3060,1221,9288.174699
3062,1185,9292.68466
2367,924,9295.945241
3057,1294,9299.894305
3063,1170,9303.798993
3063,1170,9307.377766
3062,1194,9311.617979
3058,1267,9315.574911
3063,1161,9319.524989
3064,1150,9322.935239
3063,1171,9327.44928
3063,1174,9332.192565
3063,1164,9336.215846
3063,1166,9339.7454
3063,1165,9343.405267
1721,652,9345.647192
3062,1191,9349.313369
3060,1238,9353.025553
3060,1224,9356.731949
3063,1163,9362.097552
3064,1154,9366.770989
3064,1148,9370.295129
3066,1117,9373.828845
2371,932,9376.708941
3059,1240,9380.599329
3064,1144,9384.001202
3063,1165,9387.550062
3065,1131,9390.918677
3063,1165,9396.174404
2363,1083,9399.465069
2372,893,9402.179701
2366,961,9405.121148
2371,889,9407.809246
3064,1158,9411.481319
3053,1360,9415.718404
3063,1177,9419.474158
3064,1157,9422.91696
3062,1193,9426.585757
3063,1161,9430.367801
3064,1151,9433.833169
3064,1155,9437.594765
3059,1259,9441.461037
3064,1151,9445.191031
3062,1198,9449.188996
3056,1305,9453.083426
2371,967,9456.151095
3062,1194,9459.891313
3064,1152,9463.675092
3062,1198,9467.612774
2367,940,9470.561764
3063,1171,9474.139963
3062,1189,9477.974373
3058,1267,9481.927951
3062,1186,9485.822171
3065,1130,9490.256396
3063,1166,9494.170989
3061,1218,9498.283468
3063,1173,9501.793542
3063,1167,9505.422013
3063,1168,9509.184221
3063,1175,9512.82747
3059,1254,9516.740228
3063,1165,9520.570057
3065,1130,9523.866763
3063,1165,9527.617135
3064,1150,9531.077747
3055,1338,9535.551157
3064,1149,9540.061557
3063,1169,9543.890918
3063,1162,9547.463936
3063,1162,9551.12847
3058,1267,9556.422669
3064,1157,9561.357033
3056,1316,9566.880076
2366,965,9570.806223
3062,1187,9574.509684
3057,1290,9578.366393
3057,1297,9582.317243
3061,1201,9586.291614
3063,1165,9590.094292
2369,1019,9593.084192
3062,1180,9596.855725
3061,1208,9600.668892
3026,1785,9606.901124
3063,1170,9610.532575
3061,1206,9614.644402
3063,1170,9618.372545
3059,1133,9622.990116
3063,1169,9627.533316
3063,1166,9631.426064
3059,1255,9635.353481
3063,1176,9639.04054
3060,1229,9642.699469
3058,1260,9647.47561
3063,1176,9651.44232
3047,1482,9656.704893
3064,1148,9660.197649
3063,1166,9663.765696
3060,1228,9667.474068
1705,702,9669.89089
2372,893,9672.755419
3064,1155,9676.270858
3063,1170,9679.97051
3062,1196,9683.621
3062,1188,9688.648039
3064,1158,9693.555422
3064,1146,9696.95807
3063,1165,9701.202675
3063,1170,9705.636336
3062,1198,9709.453031
3063,1166,9713.333915
3062,1186,9717.236517
3063,1171,9720.942479
3064,1142,9724.435793
3064,1148,9728.590139
3063,1177,9733.53957
3063,1163,9739.260818
3060,1226,9744.193559
2368,951,9747.159019
3059,1259,9750.875612
3060,1224,9755.396039
3063,1162,9758.931042
3062,1197,9762.878173
2367,1007,9766.024882
3060,1235,9769.754531
3064,1153,9773.477874
1943,716,9775.719534
3056,1300,9779.579574
3064,1148,9783.125041
2373,886,9785.693612
2371,889,9788.617462
3063,1168,9792.170427
3064,1147,9795.87837
3050,1423,9801.024497
3063,1160,9804.509897
3064,1151,9809.680863
3062,1181,9814.789853
3063,1163,9819.621795
3064,1142,9823.344908
3063,1165,9828.434645
3064,1140,9833.022485
3063,1174,9838.101657
3063,1170,9842.024076
3063,1165,9845.759018
3064,1156,9850.244645
3063,1164,9854.749599
3062,1187,9859.896151
3064,1147,9864.505013
3063,1169,9868.446591
3063,1166,9872.21809
3063,1169,9877.239528
3064,1142,9882.795995
1695,714,9885.925447
3062,1183,9889.65161
3063,1164,9893.260512
3064,1147,9897.109591
3063,1172,9900.758716
3063,1165,9904.530464
3063,1162,9908.27513
3062,1185,9913.158435
3062,1193,9916.837984
248,108,9917.096295
3062,1186,9920.793831
3062,1185,9924.854053
3064,1157,9930.142014
3065,1121,9935.04925
