#{"t_start": 1650950672.8170767, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t 
3065,1123,16701.08049
3063,1177,16704.994615
3065,1139,16708.643103
3065,1134,16712.117939
3066,1117,16715.711674
3057,1293,16719.851846
3066,1114,16723.124578
3065,1131,16727.346221
3066,1114,16731.640061
3065,1127,16734.990501
3065,1122,16739.200743
3065,1122,16742.668234
3064,1146,16747.265402
3066,1103,16751.552126
3065,1126,16755.782779
3066,1106,16760.257481
3065,1126,16764.689425
3066,1106,16769.57812
3066,1117,16773.726691
3066,1117,16779.722667
3065,1131,16785.993168
3066,1116,16791.262052
3065,1122,16795.150268
3065,1138,16799.611314
3065,1122,16804.056169
3065,1137,16809.155732
3065,1125,16813.894937
3065,1128,16819.684189
3066,1118,16823.81515
3066,1115,16828.629107
3060,1106,16833.229885
3065,1123,16838.627381
3060,1106,16843.19954
3055,1336,16850.184132
3065,1127,16854.628939
3066,1104,16860.463565
3065,1121,16863.905576
3065,1130,16868.293753
3063,1178,16873.313488
3065,1133,16878.38983
3065,1126,16882.959774
3065,1129,16887.568625
3065,1136,16892.048421
3066,1106,16896.590822
3065,1127,16901.552843
3066,1110,16905.588757
3063,1166,16909.412025
3065,1122,16913.160642
3066,1114,16918.413319
3057,1285,16925.943022
3065,1120,16931.133045
3066,1114,16937.543286
3066,1115,16943.335471
3065,1127,16948.450608
3066,1118,16952.871343
3060,1104,16957.614471
3065,1124,16962.059998
2371,926,16966.122618
3065,1125,16969.754837
3066,1102,16973.245248
3065,1131,16978.303046
3066,1115,16982.906247
3065,1126,16986.748615
3065,1132,16990.273466
3065,1124,16995.209358
3066,1114,16999.626335
3065,1126,17004.06109
3066,1113,17008.844664
3065,1124,17013.504483
3066,1116,17017.949921
3064,1146,17022.526581
3066,1118,17029.052495
3066,1115,17034.703027
3066,1102,17039.906405
3066,1116,17043.362264
3065,1125,17047.361967
2371,902,17053.140948
3065,1129,17056.607523
3064,1141,17060.723453
3065,1134,17066.173049
3066,1110,17073.32369
3065,1131,17077.73368
3065,1121,17082.833244
3064,1144,17088.646982
3066,1113,17093.691742
3065,1122,17100.044935
3066,1108,17104.677955
3065,1135,17109.447968
3066,1110,17113.55292
3064,1157,17119.082505
3063,1164,17124.663573
3064,1142,17130.408003
3060,1104,17136.819659
2362,1089,17142.624508
3066,1113,17146.001252
3065,1122,17150.334951
3064,1152,17155.80514
3065,1136,17160.090466
3065,1120,17164.661299
3061,1204,17169.509148
3066,1110,17173.951648
3065,1123,17178.575995
3064,1141,17184.967679
3064,1150,17188.363744
3066,1117,17192.574582
3066,1117,17198.14541
3064,1147,17203.056463
3065,1131,17206.501384
3066,1113,17210.43911
3065,1132,17215.057091
3060,1104,17219.425336
3065,1134,17223.86477
3065,1123,17228.632751
3065,1133,17232.909497
3065,1126,17237.337054
2370,998,17241.23872
3062,1187,17244.914475
3065,1126,17248.906205
3066,1113,17253.548997
3066,1116,17258.053242
3065,1122,17262.554499
3066,1117,17266.872396
3063,1172,17271.45645
3066,1117,17276.102527
3066,1110,17280.524671
3066,1117,17285.268532
247,110,17286.03864
3065,1132,17289.434903
3065,1124,17293.304505
3066,1116,17297.831159
3065,1123,17303.102564
3066,1119,17308.850178
3066,1114,17312.354307
3066,1105,17315.692283
3063,1162,17319.608217
3064,1142,17324.281392
3064,1148,17328.848011
3066,1113,17333.298794
3064,1144,17337.95411
3067,1088,17343.004596
3060,1220,17347.991422
2372,896,17351.423881
3064,1144,17354.857626
3066,1113,17358.729405
3065,1124,17363.965079
3065,1122,17369.330956
3065,1124,17375.410589
3065,1120,17380.406801
3065,1123,17385.938125
3065,1121,17390.346509
3065,1122,17395.56506
3065,1130,17402.449992
3066,1113,17407.579383
3066,1118,17413.558965
3065,1127,17418.003187
3065,1124,17422.276169
3065,1132,17427.929562
3065,1129,17434.488276
3065,1124,17439.466963
3065,1129,17446.924855
3066,1105,17451.551735
3062,1186,17456.722618
3064,1142,17461.135441
3065,1135,17467.506518
3066,1113,17471.292401
3065,1132,17474.866154
3065,1137,17479.605533
3067,1094,17485.492346
3064,1140,17490.567416
3065,1127,17495.667508
3065,1125,17500.716522
3065,1128,17504.208314
3065,1139,17508.508697
3066,1117,17513.024024
3065,1132,17518.102906
3065,1128,17524.919997
3065,1125,17529.122655
3056,1317,17533.773907
1696,656,17536.590692
3064,1142,17539.968249
3065,1122,17543.350179
3066,1112,17547.984862
3065,1134,17551.981495
3065,1124,17555.391149
3065,1133,17559.737042
3061,1207,17563.910545
3060,1102,17567.225582
3041,1603,17572.277999
3063,1169,17575.913112
2324,1801,17581.299453
3065,1135,17584.949135
3054,1348,17589.337877
3066,1105,17592.706378
3066,1101,17596.262341
2366,956,17599.115142
3060,1102,17602.489811
3066,1103,17605.901911
3067,1089,17610.060675
3066,1115,17614.814597
3062,1181,17621.300788
3065,1136,17625.690457
3065,1137,17630.469917
3065,1132,17635.149138
3064,1157,17641.231797
3066,1117,17647.406792
3065,1128,17653.042722
3065,1137,17659.415099
3065,1127,17666.179569
3065,1135,17670.760747
3066,1115,17675.740597
3065,1135,17680.479139
3066,1108,17684.676669
3065,1138,17688.408083
3065,1125,17692.962003
3065,1128,17698.439702
3064,1144,17703.254827
3066,1105,17707.42177
3065,1125,17712.85848
3064,1149,17716.696402
3065,1125,17720.153014
3065,1126,17723.79419
3063,1172,17727.580527
3064,1141,17731.245875
3065,1125,17736.618634
3065,1124,17740.791103
3065,1121,17744.475446
3064,1152,17747.853156
2366,1035,17751.489043
3065,1121,17754.962134
3059,1255,17758.757742
3065,1130,17762.327414
3060,1229,17766.15562
3065,1124,17770.555468
3065,1122,17775.300487
3066,1113,17779.974875
3061,1098,17784.671119
3061,1202,17788.481693
3059,1254,17792.493408
3066,1115,17796.011964
3066,1112,17800.341438
1858,842,17802.76528
3066,1116,17806.447464
3065,1130,17810.090445
3064,1140,17813.607268
3065,1135,17817.686324
3066,1106,17820.875024
3065,1132,17824.697428
3066,1117,17828.914783
3065,1131,17833.538034
3065,1130,17838.379993
3065,1121,17842.598331
3062,1180,17847.270915
3065,1120,17850.767505
3065,1124,17854.0571
3065,1124,17858.774169
3065,1129,17863.643606
3066,1114,17868.43205
3060,1106,17873.371028
3065,1121,17879.414206
3060,1223,17884.045281
3063,1175,17889.055936
3066,1102,17895.335126
3066,1117,17899.993614
3065,1132,17904.063904
3065,1123,17907.655661
3064,1159,17912.944857
3065,1126,17917.570574
3065,1129,17923.092847
3065,1126,17927.560313
3064,1144,17932.377541
3066,1108,17936.679602
3065,1124,17941.32668
3066,1106,17947.218734
3066,1103,17952.584327
3066,1118,17956.919361
3065,1121,17961.577234
3066,1105,17966.174335
3065,1135,17970.777417
3064,1148,17976.39419
3065,1124,17981.439126
3065,1139,17986.032338
3065,1131,17990.648374
3065,1124,17995.28408
3062,1194,18000.473067
3066,1117,18005.111977
3064,1145,18009.08126
3065,1126,18012.872937
3066,1109,18018.547374
3065,1128,18021.994847
3065,1121,18025.809727
3060,1105,18029.239731
3065,1130,18032.784213
3066,1115,18036.08765
3066,1113,18040.560813
3066,1114,18045.398424
3065,1125,18051.149203
3065,1133,18055.620742
3065,1137,18062.190467
3065,1128,18066.428707
3065,1125,18069.972011
3065,1120,18074.305852
3063,1177,18078.604118
3065,1123,18083.274982
3066,1116,18087.738863
3065,1131,18092.105075
3066,1118,18097.067446
3065,1125,18101.325726
3065,1132,18105.686969
3063,1169,18109.425709
3065,1128,18112.963073
3065,1137,18117.793798
3065,1121,18124.702252
3067,1097,18129.228584
3065,1132,18134.813713
3066,1115,18138.611983
3066,1119,18142.082543
3066,1104,18147.368962
3063,1160,18151.665086
3065,1122,18155.274292
3065,1134,18159.382738
3065,1126,18165.295787
3064,1150,18172.549136
3066,1118,18177.386087
3065,1132,18184.46473
3064,1142,18189.237535
3065,1131,18195.050979
3064,1150,18199.733322
3066,1116,18204.159058
3065,1125,18209.299125
3065,1128,18214.114183
3066,1118,18217.688799
3065,1123,18221.16746
3065,1129,18225.245766
3066,1102,18229.798364
3065,1132,18235.531209
3066,1116,18240.253184
3065,1133,18248.20178
3066,1118,18252.478328
3065,1120,18256.945655
3066,1114,18264.636706
3064,1157,18269.381401
3066,1105,18275.457758
2369,963,18281.541671
3060,1225,18285.335469
3063,1172,18289.743286
3066,1107,18294.178604
3059,1243,18299.439127
3064,1140,18304.181676
3065,1124,18310.308683
3065,1130,18314.545834
3063,1172,18319.342264
3065,1121,18326.855402
3065,1133,18332.184375
3066,1113,18337.783765
3065,1122,18341.156107
3066,1114,18345.125181
3066,1114,18349.859836
3067,1099,18354.854841
3065,1122,18361.457779
3063,1161,18366.170831
3064,1150,18370.74955
3060,1104,18375.041042
3064,1149,18379.638728
3062,1194,18384.442504
3065,1125,18388.933165
3065,1123,18394.403472
3065,1129,18400.005334
3058,1263,18406.382819
3066,1113,18412.601918
3065,1138,18417.445385
3066,1118,18422.021725
3064,1140,18427.610031
3065,1122,18432.440423
3065,1127,18437.289079
3066,1119,18442.190134
3063,1175,18447.9523
3066,1108,18453.207466
3061,1210,18459.084521
3065,1136,18464.18314
3065,1131,18469.464366
3065,1132,18474.293218
3066,1106,18479.279223
3067,1093,18483.755908
3065,1130,18487.96744
3067,1097,18491.151677
3065,1139,18496.03333
3065,1137,18502.24532
3066,1119,18506.836895
3065,1132,18512.968215
3066,1117,18517.785167
3064,1140,18521.292406
3065,1122,18525.944743
3061,1219,18531.17243
3060,1104,18537.14612
3066,1116,18542.040336
3066,1106,18548.019003
3066,1115,18552.858786
3066,1113,18557.497001
3065,1128,18564.65498
3066,1117,18570.505077
3065,1123,18575.898149
3066,1109,18580.562447
3060,1107,18585.990202
3065,1123,18591.800814
3065,1120,18596.606396
3065,1134,18601.449116
3065,1129,18605.834727
3065,1131,18610.497174
3065,1120,18616.740217
3065,1128,18621.960742
3065,1128,18629.723878
3065,1125,18634.447901
3065,1131,18639.137697
3064,1150,18646.841497
2364,1069,18651.60802
3066,1103,18655.221166
3065,1123,18658.65829
3066,1114,18664.716177
3066,1117,18669.398726
3066,1112,18673.657182
3064,1154,18677.204824
3065,1124,18680.505329
3066,1113,18684.556396
3064,1142,18689.91202
3064,1145,18695.937231
3063,1165,18701.237675
3066,1117,18704.890555
3065,1138,18708.389518
3062,1190,18712.115999
3065,1122,18715.666571
3063,1160,18719.401577
3065,1133,18723.038922
3065,1131,18728.308143
3065,1133,18732.687946
3066,1111,18737.215994
3067,1098,18742.006157
3065,1136,18746.803282
2643,1366,18751.560169
3063,1170,18755.637366
3066,1104,18759.183542
3066,1115,18762.700772
3064,1154,18766.315859
3066,1119,18769.851832
3067,1098,18774.363574
3054,1342,18779.747779
3065,1129,18784.248205
3066,1117,18788.779733
3059,1250,18794.13023
3066,1114,18800.299837
3065,1128,18804.841038
3066,1113,18809.589236
3065,1123,18814.402397
3063,1164,18819.422994
3065,1133,18824.356474
3065,1126,18829.94498
3065,1122,18834.6797
3065,1120,18839.101707
3065,1124,18843.596806
3064,1150,18852.050779
3059,1255,18858.769846
3065,1129,18863.537942
3066,1116,18868.419839
3065,1128,18874.755807
3065,1122,18879.265579
3065,1131,18882.971045
3058,1264,18887.326384
3066,1118,18892.076687
3059,1128,18895.65426
3064,1144,18899.25934
3065,1120,18903.470968
3065,1120,18907.034781
3066,1119,18912.705915
3063,1171,18917.920817
3066,1117,18922.496822
3065,1132,18926.878677
3065,1131,18932.259622
3065,1137,18936.925777
3065,1126,18941.383515
3066,1111,18945.132194
3054,1350,18949.435219
3066,1107,18953.183744
3065,1130,18958.104432
3065,1130,18962.540994
3066,1105,18967.008657
3065,1139,18972.289371
3051,1403,18980.239949
3064,1148,18984.772979
3065,1129,18989.185249
3062,1190,18993.600346
3067,1087,18997.093009
3065,1136,19000.843271
3064,1149,19005.53704
3065,1131,19010.072796
3066,1114,19014.921238
3064,1152,19020.829141
3065,1126,19027.612536
3066,1107,19031.67121
3061,1209,19037.916462
3065,1139,19043.006884
3066,1105,19047.778232
2363,1038,19054.448202
3065,1124,19057.970206
3065,1132,19062.400187
3066,1115,19067.463531
3065,1126,19072.262491
3064,1144,19079.048795
3065,1131,19084.758689
3060,1105,19091.01438
3065,1121,19096.238956
3066,1113,19101.345754
3066,1101,19106.738558
3062,1199,19111.74045
3063,1167,19116.200588
3065,1121,19120.597562
3066,1107,19125.28565
3065,1121,19130.996351
3066,1107,19134.455746
3065,1139,19138.989967
3066,1105,19142.18281
3065,1127,19147.122175
3065,1121,19151.652677
3066,1107,19155.874147
3061,1097,19160.368977
3065,1138,19163.826573
3065,1120,19167.903769
3065,1122,19173.073121
3067,1094,19176.785762
3045,1535,19182.029309
3062,1196,19185.795931
3065,1127,19190.010583
3065,1133,19195.391041
3065,1125,19199.186707
3065,1138,19202.745282
3063,1161,19206.275674
2366,1003,19209.679135
3065,1127,19213.34533
3065,1133,19216.962927
3066,1119,19220.467647
3060,1231,19225.072774
3065,1133,19229.596147
3061,1203,19234.514999
3056,1311,19238.919107
3065,1138,19242.581292
3065,1122,19246.313796
3059,1243,19250.262345
3065,1127,19253.844489
3066,1114,19257.88356
3065,1122,19262.231532
3065,1135,19266.201443
3065,1127,19269.626909
3065,1128,19273.595932
3066,1117,19277.233045
3066,1114,19280.944397
3065,1130,19286.710754
3066,1117,19291.164637
3064,1140,19295.911371
3065,1128,19300.581902
3066,1117,19304.886207
3065,1124,19309.278824
3065,1136,19313.805603
3066,1105,19317.264681
1351,511,19319.02229
3066,1117,19322.554483
3065,1133,19326.169504
3064,1150,19329.883375
3065,1123,19334.586054
3065,1122,19338.507463
2363,1063,19341.830986
3065,1139,19345.506385
3066,1110,19349.406951
3066,1118,19354.004705
3065,1126,19358.653873
3066,1102,19362.8714
3066,1114,19367.78706
3066,1113,19372.429373
3066,1116,19377.370754
3065,1122,19383.586755
3067,1094,19388.747335
3066,1107,19394.344562
3065,1138,19399.906992
3065,1122,19405.270045
3066,1106,19410.651111
3065,1122,19417.036049
3064,1141,19424.448113
3066,1119,19428.269334
3064,1155,19432.014879
3063,1160,19436.361623
3066,1118,19441.915441
3066,1115,19446.784618
3065,1130,19451.407015
3065,1125,19455.809685
3064,1158,19460.45485
3066,1107,19464.141764
3060,1224,19468.132221
3067,1091,19471.464627
3066,1118,19474.864212
3066,1102,19478.485289
3066,1113,19481.980676
3066,1114,19485.640382
3065,1134,19489.879494
3065,1125,19494.353379
3065,1135,19499.128613
3066,1114,19503.582375
3061,1203,19508.284087
3065,1121,19512.873807
3065,1124,19517.673004
3065,1123,19521.895209
3062,1193,19526.969485
3062,1189,19532.574579
3066,1118,19537.10124
3065,1122,19541.605122
2364,1033,19545.847199
3066,1117,19549.258411
3060,1110,19553.598506
3066,1113,19559.750299
3064,1148,19564.252976
3065,1127,19568.874338
3065,1128,19575.329373
3065,1132,19580.446617
3064,1150,19586.518162
3066,1116,19591.022565
3066,1119,19596.421157
3066,1112,19601.241356
3052,1399,19608.354397
3066,1115,19612.729689
3065,1120,19616.15441
3066,1111,19621.562247
3065,1130,19626.136343
3066,1119,19630.563006
3065,1121,19635.071232
3065,1127,19639.749849
3064,1141,19644.51471
3065,1123,19649.230003
3064,1144,19654.146357
3066,1117,19658.64098
3066,1102,19663.229091
3066,1112,19668.544339
3066,1108,19673.554712
3064,1141,19678.063706
3066,1107,19683.848236
3066,1105,19690.266155
3064,1140,19695.550886
3065,1122,19700.181874
3065,1132,19704.898309
3065,1128,19708.857703
3062,1193,19712.715893
3057,1288,19718.226136
3064,1159,19722.819533
3065,1127,19727.77825
3066,1110,19732.310788
3067,1098,19737.116039
3065,1129,19741.612456
3066,1118,19746.142881
3066,1113,19750.106277
3065,1120,19753.879058
3065,1131,19758.280682
3065,1134,19762.500091
3065,1134,19766.285304
3066,1107,19769.500658
3066,1115,19773.001348
3062,1190,19777.0391
3060,1229,19781.828126
3066,1118,19786.29627
3065,1129,19792.70112
3066,1116,19796.321069
3066,1111,19799.99359
3065,1125,19804.352568
3060,1105,19808.782222
3065,1130,19813.636044
3061,1217,19818.342342
3066,1119,19822.939821
3062,1193,19827.510893
3065,1126,19832.028563
3052,1394,19836.41311
3066,1114,19839.847759
3066,1107,19843.253822
3066,1101,19848.515633
3065,1121,19852.84542
3065,1138,19856.494139
3065,1134,19860.720888
3065,1132,19866.72718
3063,1178,19871.312911
1589,592,19873.814491
3057,1165,19877.61932
3066,1101,19881.470853
3057,1281,19887.145364
3065,1123,19891.475143
3065,1126,19895.863117
1771,8019,19923.409027
3064,1144,19927.127618
3064,1145,19930.80458
3065,1122,19936.147837
3065,1139,19940.745543
3066,1108,19943.915876
3066,1105,19948.168401
3065,1121,19952.30821
3064,1156,19957.268264
3065,1121,19961.86477
3066,1117,19965.270429
3065,1120,19968.951194
3064,1148,19973.206571
3064,1141,19977.72045
3066,1109,19982.195135
3065,1135,19988.547887
3065,1127,19997.430028
3064,1144,20002.313807
3066,1118,20007.479805
3065,1122,20013.713658
3061,1212,20019.356999
3066,1114,20025.020666
3065,1124,20029.595341
3066,1118,20033.770033
3065,1131,20038.684134
3066,1117,20043.102438
3065,1121,20048.324872
3064,1146,20052.965858
3063,1167,20057.971265
3060,1115,20062.676051
3065,1123,20067.35945
3065,1135,20072.909542
3065,1136,20076.639363
3066,1113,20082.043746
3066,1115,20086.407342
3065,1128,20092.800689
3063,1173,20097.988055
3066,1113,20103.410265
3066,1111,20108.443678
3065,1137,20112.956424
3065,1121,20117.461317
3060,1106,20122.684215
3066,1110,20129.69464
3064,1140,20134.529913
3066,1110,20138.928876
3065,1130,20143.255597
3066,1114,20148.677814
3065,1120,20152.348517
3067,1092,20155.777062
3065,1120,20161.669929
3065,1131,20167.281554
3066,1117,20172.382046
3066,1113,20178.420598
3063,1176,20183.215324
3065,1121,20189.750174
3065,1124,20194.663406
3066,1117,20199.072931
3066,1113,20202.740224
3066,1114,20206.291411
3066,1117,20209.78865
3066,1116,20214.237876
3062,1182,20220.172769
3065,1137,20226.641356
3065,1124,20233.031133
3064,1157,20238.100481
3065,1124,20242.492991
3065,1132,20247.284618
3065,1120,20251.691152
3065,1128,20255.573393
3064,1140,20259.13615
3066,1119,20264.820755
3065,1123,20269.532118
3065,1121,20275.750892
3065,1124,20280.529244
3065,1123,20285.762453
3065,1128,20289.1338
3064,1140,20293.509434
3064,1153,20297.759521
3062,1184,20301.57588
3060,1226,20309.248719
3066,1113,20313.678479
3064,1143,20317.075505
3066,1117,20320.992101
3066,1118,20325.525504
3065,1136,20330.076234
3066,1116,20334.477305
3065,1122,20337.772331
3065,1132,20341.253544
3065,1125,20344.815791
3065,1132,20348.364138
3065,1120,20351.971855
3066,1118,20356.501829
3065,1133,20361.452759
3065,1121,20367.725744
3064,1142,20372.280916
3060,1106,20378.435104
3065,1132,20383.135445
1051,420,20384.990939
3066,1108,20388.445508
3066,1108,20392.376294
3066,1107,20400.448107
3065,1129,20405.070954
3066,1114,20410.237006
3065,1121,20415.767963
3065,1134,20419.608553
641,282,20420.383258
3066,1116,20424.102242
3065,1129,20427.99291
3064,1143,20432.38996
3066,1119,20438.390095
3064,1146,20442.868431
3064,1153,20446.08963
3059,1241,20451.194825
3066,1116,20455.542586
3065,1132,20460.081088
3065,1136,20467.423398
3066,1104,20472.838422
2645,1210,20477.965553
3061,1202,20481.713126
3065,1126,20485.382952
3052,1384,20490.153386
3065,1135,20494.34835
3065,1132,20499.57578
3066,1111,20504.549191
3065,1129,20509.360232
3066,1117,20515.596523
3065,1122,20520.383811
3065,1126,20525.606171
3060,1230,20529.82096
3066,1118,20533.456473
3065,1122,20539.376086
3066,1111,20545.845708
3065,1123,20552.11974
3065,1130,20555.899323
3064,1146,20559.445848
3065,1121,20563.813108
3065,1120,20568.239739
3066,1112,20573.502189
3065,1127,20578.920224
3065,1126,20583.728284
2368,940,20589.192598
3065,1124,20592.785087
2372,924,20595.412533
2371,891,20598.293397
3063,1162,20601.897817
3065,1124,20605.477138
3065,1137,20609.390676
3065,1129,20612.924296
2642,1216,20616.50005
3065,1122,20619.947275
3063,1168,20623.744194
3064,1145,20627.460846
3065,1124,20631.042693
3065,1129,20634.675374
3062,1195,20639.501043
3063,1165,20645.073152
3065,1121,20648.616859
3066,1106,20652.154255
3065,1124,20655.667429
3065,1122,20659.385768
3067,1099,20663.0253
3065,1126,20667.435955
3065,1123,20670.861929
3065,1124,20675.36625
3065,1139,20679.868579
3065,1132,20684.339927
3064,1148,20687.932209
3065,1127,20692.113166
3066,1119,20696.780565
3063,1169,20701.536077
3062,1192,20706.414293
3066,1117,20711.09681
3066,1111,20715.903167
3065,1126,20721.9353
3066,1116,20725.553333
3065,1124,20729.115074
2366,974,20732.673751
3064,1156,20736.253834
3065,1120,20739.76243
3066,1118,20743.43081
3066,1110,20747.539068
3065,1130,20751.791692
3065,1132,20755.053999
3065,1128,20758.678101
3066,1113,20762.338678
3066,1119,20766.603654
3065,1128,20771.100516
3066,1116,20775.514386
3065,1136,20780.291448
3065,1128,20785.171659
3065,1127,20788.673686
3066,1109,20792.866331
3065,1122,20796.517129
3060,1220,20800.456399
2362,1061,20805.85211
3065,1130,20809.292315
3065,1126,20813.026467
3065,1132,20817.791778
3065,1124,20822.763549
3065,1127,20827.062843
3064,1140,20830.608539
3065,1122,20835.029946
1351,514,20836.730929
3064,1144,20840.417183
3062,1194,20844.026276
3043,1576,20848.903147
2363,1135,20852.383341
3050,1420,20857.10549
3063,1161,20861.165321
3060,1102,20865.565179
3063,1164,20872.050307
3066,1115,20878.322915
3066,1106,20883.246788
3065,1121,20889.04218
3066,1117,20895.134255
3066,1101,20899.659698
3066,1105,20905.017958
3065,1121,20911.300791
3065,1132,20915.726793
3067,1094,20923.823177
3065,1131,20930.856539
3065,1136,20938.483483
3066,1118,20942.992198
3066,1117,20947.972934
3060,1107,20952.62039
3067,1098,20958.390853
3066,1119,20962.754351
3066,1109,20967.132883
3065,1132,20971.92157
3060,1108,20977.753786
3066,1117,20982.296467
3066,1116,20988.140649
3067,1094,20995.398238
3066,1105,20999.853632
3065,1122,21004.524702
3065,1120,21008.543812
3066,1108,21013.250017
3065,1132,21017.743244
3065,1134,21024.091567
3065,1121,21028.646234
3065,1122,21031.935579
3062,1187,21037.34138
3064,1143,21041.789852
3065,1128,21046.319983
3065,1131,21051.521904
3064,1151,21056.423026
3060,1104,21061.182201
3066,1118,21066.963489
2367,979,21072.882026
3066,1105,21076.139224
3066,1116,21081.323261
3066,1116,21085.998999
3067,1099,21090.349114
3065,1122,21095.084831
3066,1108,21099.851982
3066,1111,21105.107651
3064,1141,21111.094649
3065,1138,21115.739951
3065,1122,21121.247137
3065,1134,21125.956713
3065,1120,21130.530725
3065,1136,21139.898941
3065,1127,21144.549075
3066,1116,21147.996017
3066,1115,21152.315039
3065,1121,21155.770044
3065,1126,21159.326054
3060,1223,21163.041788
3064,1145,21167.604391
3065,1123,21172.302696
3065,1125,21178.681144
3064,1142,21183.930035
3063,1165,21189.221102
3065,1128,21194.772904
3066,1114,21199.77117
3066,1106,21205.232576
3065,1131,21209.865377
3065,1128,21214.863211
3066,1108,21219.419747
3066,1116,21222.679055
3065,1122,21228.071919
3064,1141,21231.690284
3064,1140,21235.323088
3062,1191,21240.434757
3063,1172,21245.635077
3065,1138,21250.307717
3065,1129,21253.884597
3061,1210,21259.009752
3066,1117,21264.660003
3065,1124,21269.695494
3065,1125,21273.74858
3066,1111,21277.244162
3065,1128,21283.169717
3066,1116,21287.583334
3064,1146,21292.47798
3066,1118,21296.847636
3065,1128,21301.291864
3066,1115,21305.471537
3067,1085,21308.967832
3064,1154,21313.188906
3065,1137,21318.431101
3065,1120,21324.433627
3066,1117,21330.228104
3058,1271,21335.685253
3066,1116,21340.236015
3062,1187,21344.65361
3062,1193,21349.940586
3066,1117,21353.7237
3066,1118,21357.505138
3066,1104,21361.741922
3054,1341,21367.117403
3065,1122,21370.584002
3066,1116,21374.668967
3065,1120,21379.971739
3063,1179,21384.292195
3066,1101,21390.150667
3066,1113,21396.006656
2370,940,21399.83618
3057,1173,21403.380033
3066,1118,21407.358606
3066,1119,21411.395856
3065,1133,21415.073729
3065,1124,21419.782901
3066,1117,21425.411155
3067,1097,21431.904072
3066,1102,21436.362216
3065,1138,21441.285846
3064,1143,21445.949387
3065,1123,21450.217571
1059,421,21451.811323
3066,1116,21455.47533
3065,1124,21459.369528
3064,1154,21463.486051
3065,1134,21466.93798
3065,1128,21471.66249
3066,1117,21476.164344
3065,1136,21480.986103
3065,1137,21486.848306
3065,1124,21492.395512
3066,1101,21497.662141
3066,1112,21503.95956
3065,1128,21508.075439
3065,1123,21511.719037
3066,1103,21516.014277
3065,1129,21520.510034
3057,1299,21525.538614
3065,1130,21531.251733
3066,1117,21535.677522
3065,1136,21539.859313
3065,1120,21544.114802
1927,722,21548.17067
3065,1124,21551.655471
3065,1127,21555.152082
3065,1123,21558.501038
3061,1214,21563.15876
2364,998,21568.558596
3064,1158,21571.911284
3065,1128,21575.562783
3061,1207,21579.148998
3066,1116,21583.219147
3054,1345,21587.534104
2999,2451,21595.266434
3066,1118,21599.903587
3062,1184,21604.47959
3065,1138,21609.127756
3066,1106,21612.40539
3067,1092,21616.304623
2365,984,21619.293296
3067,1098,21622.743592
3067,1089,21626.573951
3067,1097,21630.491909
3067,1097,21633.858762
3066,1102,21637.82765
3059,1259,21642.915758
3067,1098,21647.576848
3066,1107,21650.922485
3064,1150,21654.366961
3067,1087,21658.452809
3064,1154,21662.721738
3065,1121,21667.411085
3064,1145,21672.139067
3066,1108,21676.752569
3066,1116,21681.397208
3067,1099,21685.628942
3067,1097,21690.594101
3067,1092,21694.756275
3066,1114,21699.300327
3067,1087,21703.426107
1948,718,21706.579732
3067,1086,21710.114328
3066,1109,21713.793194
3065,1132,21718.190048
3066,1100,21723.313717
3058,1148,21728.799541
3065,1136,21733.850219
3066,1101,21739.403077
3067,1098,21745.873393
3064,1156,21750.719682
3066,1115,21756.816845
3067,1086,21760.613899
3065,1121,21763.998974
3066,1117,21768.668262
3066,1100,21772.207439
3066,1115,21777.038615
3057,1286,21781.997359
3066,1104,21787.377369
3067,1094,21791.591878
1949,714,21795.48525
3065,1121,21798.986945
3067,1094,21802.531447
3067,1099,21807.298572
3064,1140,21811.898296
1732,642,21813.784043
3066,1115,21817.326679
3064,1142,21820.990052
3065,1134,21824.98576
3064,1147,21828.686018
3066,1111,21832.797482
3064,1141,21837.154518
3067,1099,21841.805273
3067,1097,21846.15231
3066,1116,21850.27109
3066,1113,21854.796277
3061,1210,21859.899145
3061,1211,21863.64487
3065,1123,21868.365335
3066,1109,21873.000463
3061,1216,21877.460121
3062,1197,21882.042217
3066,1111,21886.736
3066,1106,21890.962148
3067,1090,21895.908473
3066,1108,21901.354579
3066,1117,21904.93538
3062,1187,21908.999856
3064,1148,21913.40819
3065,1126,21918.263014
3067,1095,21922.649783
3067,1089,21926.923737
3061,1207,21931.453015
3067,1088,21935.648623
1700,684,21939.097199
3065,1138,21942.510419
3067,1094,21946.249208
3066,1117,21950.585274
3066,1104,21954.943287
2648,1118,21961.165414
1864,712,21963.547247
3066,1102,21966.99608
637,284,21967.750393
3066,1102,21971.127571
3066,1108,21974.609337
3062,1187,21979.764282
3066,1115,21985.276224
3066,1107,21989.915879
3066,1110,21994.716376
3064,1142,21999.259865
3063,1163,22004.00914
3066,1108,22008.550184
3065,1126,22013.574623
3066,1117,22017.829107
3062,1192,22022.642812
3066,1119,22027.601419
3063,1162,22033.100835
3067,1096,22038.828371
3066,1100,22045.06191
3065,1126,22051.067739
3067,1087,22056.080625
3066,1101,22063.161831
3067,1099,22069.910141
3067,1098,22074.105354
3061,1219,22080.788076
3067,1098,22084.48736
3066,1116,22088.258835
3067,1098,22093.179414
1702,650,22095.677569
3063,1170,22099.424319
