#{"t_start": 1644553171.7425308, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
249,110,2326.549446
1042,628,2328.460446
1042,602,2330.51894
1342,578,2332.409046
627,360,2333.612984
1434,642,2335.867955
1856,922,2338.905199
252,106,2339.150547
252,106,2339.600999
252,106,2339.848155
1063,585,2341.558142
1858,912,2344.550108
641,530,2346.511891
1071,515,2347.925261
634,360,2349.003921
238,126,2349.446542
634,274,2350.314114
1338,761,2352.78542
1335,679,2354.84409
1044,536,2356.734802
1437,598,2358.645065
237,136,2359.067951
617,340,2359.97173
605,272,2361.052478
249,108,2361.299813
250,110,2361.668839
1345,561,2363.313878
1043,583,2365.002298
632,330,2366.284069
252,106,2366.640018
627,334,2367.516911
1345,629,2369.634512
1343,763,2372.15019
1049,464,2373.708583
243,112,2373.962874
612,356,2375.03703
617,358,2376.44066
249,108,2376.693245
1330,605,2378.520766
617,286,2379.732334
2355,1215,2383.304997
632,330,2384.693286
1693,888,2387.397721
1580,724,2389.66629
237,120,2389.943535
1337,733,2392.539364
250,110,2392.794685
1043,585,2394.480888
252,106,2394.859689
598,348,2396.232374
1430,820,2398.78617
252,106,2399.048469
252,106,2399.541159
252,106,2399.783503
251,114,2400.189606
249,108,2400.438949
1049,484,2401.909709
638,300,2402.749105
1049,491,2404.661405
588,380,2405.762031
1035,703,2408.065031
1338,757,2410.358257
252,106,2410.746304
1438,640,2412.873841
1339,747,2415.250711
1708,688,2417.417188
248,114,2417.794493
235,124,2418.108653
719,466,2419.696361
763,584,2421.286397
1048,518,2423.215649
1337,681,2425.121718
1340,733,2427.605131
252,106,2427.969202
1343,691,2430.327012
236,122,2430.717387
236,124,2430.996974
1040,656,2433.015136
1350,555,2434.749621
252,106,2435.286217
1045,568,2436.931624
252,106,2437.198289
636,314,2438.487214
1344,751,2440.689329
1038,680,2443.044012
252,106,2443.40006
252,106,2443.650391
608,282,2444.52078
1435,642,2446.710075
816,546,2448.354374
610,260,2449.26095
1328,639,2451.07676
1927,928,2454.208453
1439,622,2455.996951
1045,572,2457.978817
1349,683,2460.078941
1701,828,2462.657298
636,276,2463.553421
610,228,2464.345255
1359,523,2465.924251
1038,711,2468.295028
1061,655,2470.250759
1430,742,2472.78614
249,108,2473.210372
654,278,2473.966299
252,106,2474.213865
1344,587,2475.994485
630,312,2477.18329
636,306,2478.178184
252,106,2478.541237
606,226,2479.178504
809,690,2481.62272
250,106,2481.874086
1049,483,2483.356111
251,112,2483.616419
627,262,2484.364679
252,106,2484.9044
635,324,2486.078301
238,126,2486.372407
629,356,2487.488402
252,106,2487.856599
1048,469,2489.211612
1861,926,2492.432803
1034,776,2494.652219
1929,822,2497.494457
612,326,2498.363208
1046,552,2500.341566
605,260,2501.045537
640,280,2501.929309
637,610,2503.847418
252,106,2504.089858
1853,948,2506.943421
654,270,2507.866903
252,106,2508.353932
621,310,2509.17589
1351,547,2510.949188
1040,639,2512.948459
1430,744,2515.30077
1348,539,2516.945167
612,232,2517.804684
610,256,2518.663642
611,282,2519.535885
252,106,2519.77627
1038,679,2522.18316
610,228,2522.823789
625,334,2523.711177
252,106,2524.155134
1857,880,2526.842742
1048,486,2528.527932
1704,658,2530.627302
1351,508,2532.337394
2343,1462,2536.931758
1336,645,2538.799646
252,106,2539.311444
819,488,2540.813661
1069,523,2542.36748
1054,538,2544.337559
252,106,2544.58524
1579,766,2547.133883
630,264,2547.848104
235,122,2548.236241
611,252,2548.925171
1584,668,2550.931364
618,250,2552.069864
235,124,2552.355691
235,124,2552.752103
628,346,2553.781836
238,126,2554.089217
1048,493,2555.787714
604,394,2557.118044
625,260,2557.995656
618,286,2558.867947
1045,551,2560.37606
239,118,2560.792904
616,266,2561.556283
247,108,2562.121907
249,108,2562.388339
1335,591,2564.226719
1430,730,2566.709281
1440,604,2568.498949
604,370,2569.750107
611,234,2570.411965
1352,513,2572.000059
1339,699,2574.282357
1924,764,2576.736471
252,106,2576.998739
243,112,2577.518815
251,112,2577.883014
654,274,2578.627956
238,126,2579.03091
1699,828,2581.810422
247,110,2582.062776
1060,641,2584.236156
1338,611,2586.137178
609,378,2587.159186
1038,731,2589.535804
1447,706,2591.932407
1337,555,2593.443126
1047,523,2595.296059
1685,876,2597.877558
628,262,2598.82354
1046,489,2600.268335
1316,820,2602.778791
1047,483,2604.563733
252,106,2604.806841
608,268,2605.641623
1043,541,2607.247001
1041,639,2609.478144
604,400,2610.622184
628,296,2611.609641
252,106,2612.12588
607,230,2612.863345
1437,630,2614.684767
615,290,2615.670111
604,244,2616.620512
236,122,2616.900791
252,106,2617.260832
1348,545,2618.785192
634,344,2620.214964
1048,475,2621.635075
641,312,2622.668908
647,404,2623.988001
612,242,2624.658202
738,272,2625.609258
240,118,2625.895683
621,334,2626.966109
1049,499,2628.809149
1345,633,2630.794061
233,128,2631.115203
1058,675,2633.343513
1351,586,2635.248544
1047,559,2636.919256
2357,1253,2641.020913
234,128,2641.323104
1053,391,2642.518218
637,296,2643.7536
632,370,2644.891587
633,334,2645.780014
1049,473,2647.555882
252,106,2647.803926
1046,520,2649.321555
1441,686,2651.646757
616,240,2652.415955
1048,529,2653.917275
1036,761,2656.436414
1046,534,2658.274125
640,286,2659.190383
1345,629,2660.99228
1576,794,2663.568403
1326,692,2665.788449
1046,545,2667.623283
1045,562,2669.279147
654,270,2670.557441
1044,576,2672.219535
1334,581,2673.868661
233,130,2674.45905
610,270,2675.337826
233,128,2675.752733
1342,663,2677.88114
634,290,2678.928375
1327,643,2680.762035
1046,533,2682.623968
252,106,2682.872334
1331,601,2684.658658
1842,1180,2688.795036
1430,746,2691.068086
1345,632,2693.188872
634,354,2694.213762
252,106,2694.461101
632,340,2695.662586
1311,949,2698.651081
1052,433,2700.255563
603,304,2701.317702
637,292,2702.096618
1333,589,2704.079839
1345,638,2706.096875
252,106,2706.606601
629,318,2707.449139
1071,535,2709.120644
252,106,2709.500226
252,106,2709.756688
239,118,2710.169585
252,106,2710.424901
633,336,2711.709722
1862,826,2715.081204
637,298,2716.05607
243,130,2716.372411
1697,748,2718.758986
1065,639,2720.722003
1047,481,2722.423044
1048,479,2723.897783
1337,808,2726.40218
1047,551,2728.058942
1038,708,2730.470863
622,332,2731.448408
1054,429,2732.67812
624,310,2733.986025
1687,800,2736.53605
606,226,2737.347907
1336,818,2739.716516
1428,542,2741.72411
1047,476,2743.059635
2339,1552,2747.988173
1699,812,2750.616664
629,296,2751.437296
1069,513,2753.108041
1046,537,2755.125879
252,106,2755.370907
1350,555,2756.998612
611,234,2757.668576
1325,718,2760.167952
238,128,2760.459915
1067,541,2762.109313
634,328,2763.30151
636,274,2764.196325
654,270,2764.929365
611,234,2765.703156
235,124,2766.017359
252,106,2766.533833
1050,449,2767.864419
1343,595,2769.619238
1070,477,2771.126477
633,342,2772.285173
1343,611,2774.386189
614,336,2775.756626
1046,508,2777.279725
606,226,2778.019557
618,292,2778.993182
767,504,2780.697098
1046,521,2782.328603
1048,436,2783.869172
1049,484,2785.306855
814,586,2787.202896
1050,464,2788.695809
1436,658,2790.699872
612,288,2791.614883
1698,826,2794.417646
1049,466,2795.71491
747,440,2797.169011
1337,784,2799.652605
606,350,2800.962383
1439,626,2802.729565
637,284,2803.654691
620,310,2804.519992
1050,515,2806.22387
608,286,2806.991142
631,294,2807.93285
252,106,2808.182184
1431,726,2810.640376
748,438,2811.984249
1151,564,2814.006121
252,106,2814.361171
1571,888,2816.951093
252,106,2817.431578
1864,748,2819.750226
756,482,2821.382891
252,106,2821.638734
619,314,2822.74687
1848,1010,2826.09986
1050,466,2827.401792
1052,455,2828.915813
1348,568,2830.692832
1050,452,2832.480528
252,106,2832.728083
252,106,2833.086796
1051,433,2834.316682
1048,483,2835.698346
634,398,2837.04222
750,450,2838.651884
1350,583,2840.26005
252,106,2840.791628
1439,638,2842.785774
609,350,2843.924566
1048,491,2845.597203
1049,488,2847.056317
1696,858,2849.857138
737,316,2850.878706
236,122,2851.193206
635,312,2852.31234
606,226,2852.943849
607,236,2853.606426
641,322,2854.63563
1428,582,2857.014379
619,270,2857.763521
1688,854,2860.436746
238,126,2860.847676
608,272,2861.59311
1702,726,2864.172917
653,298,2865.089012
640,286,2866.013442
1335,543,2867.768816
252,106,2868.016157
637,284,2868.9172
1700,732,2871.347598
252,106,2871.703045
252,106,2871.9444
1042,614,2873.723307
725,486,2875.509384
1068,507,2876.990135
626,316,2878.265867
1338,635,2880.209092
612,266,2881.086002
252,106,2882.342181
1702,742,2884.98247
621,270,2885.757427
758,440,2887.346869
1331,627,2889.274434
743,412,2890.739431
1049,451,2892.146511
252,106,2892.386895
606,226,2893.124415
1924,840,2895.850085
1042,608,2897.851901
1044,522,2899.306642
1054,523,2900.928367
1696,762,2903.51122
1352,567,2905.341451
1865,726,2907.525168
1048,505,2909.431946
252,106,2909.677319
616,264,2910.508186
1039,641,2912.358975
1070,471,2913.877781
1041,615,2915.851064
252,106,2916.218054
1344,572,2918.245975
1047,555,2919.866669
1070,485,2921.394586
252,106,2921.981983
624,254,2922.683158
1075,385,2923.789743
1925,730,2926.197808
785,592,2927.932936
1049,506,2929.85233
1929,812,2932.397394
1347,589,2934.251174
1861,876,2937.149606
604,298,2938.053217
654,270,2938.802231
2360,1081,2942.384222
1692,812,2945.366197
606,226,2946.162095
720,390,2947.288895
1350,549,2949.070878
252,106,2949.580759
1341,757,2951.803205
1702,728,2954.17121
252,106,2954.594582
635,274,2955.339598
1050,463,2956.936074
1334,615,2958.865999
1049,466,2960.385002
1045,553,2962.341281
638,318,2963.333568
1071,503,2964.775661
621,288,2965.753868
640,288,2966.761195
1578,704,2969.044845
252,106,2969.54451
1319,676,2971.433221
2357,1178,2975.412474
613,232,2976.070946
1927,760,2978.699384
1333,667,2982.102553
1924,844,2984.703263
635,308,2985.687557
1049,421,2986.888036
252,106,2987.254147
250,106,2987.709899
603,256,2988.461871
1587,648,2990.604692
1349,522,2992.308073
1049,446,2993.732747
1696,722,2996.266916
250,108,2996.54022
1349,541,2998.266576
252,106,2998.509898
1063,647,3000.856825
252,106,3001.101174
1688,808,3004.218304
1047,516,3005.761285
606,226,3006.431202
1923,824,3009.209549
1347,571,3011.07036
1050,495,3012.553294
1437,582,3014.48358
252,106,3014.850858
1585,704,3016.835177
1048,495,3018.639332
1046,543,3020.109603
1325,552,3021.994918
610,268,3022.976048
1695,694,3025.053602
1694,688,3027.342201
252,106,3027.890735
640,278,3028.819387
610,230,3029.577078
1046,485,3031.114031
1056,481,3032.578846
3043,1573,3037.573067
1043,604,3039.495739
1347,614,3041.355736
622,274,3042.52015
1042,612,3044.265819
610,230,3044.924036
1051,435,3046.287588
1585,604,3048.399937
1694,734,3050.916504
1069,475,3052.232186
1426,632,3054.160489
1704,776,3056.705965
1438,578,3058.57877
252,106,3059.151124
1045,512,3060.63592
606,226,3061.394964
252,106,3061.906596
2638,1330,3066.300614
1051,428,3067.559916
1440,600,3069.789935
1074,423,3071.00262
2367,978,3074.261792
1048,510,3075.675709
1049,499,3077.368495
1702,714,3079.580144
1044,540,3081.377243
1051,446,3082.760204
1046,501,3084.449187
252,106,3084.723481
638,308,3085.842337
1920,922,3088.651162
1699,648,3090.855406
606,226,3092.804585
630,306,3093.982007
1072,421,3095.182583
634,316,3096.049445
252,106,3096.434152
1159,598,3098.507229
1432,568,3100.213008
618,358,3101.365294
1051,430,3102.845333
1048,489,3104.251753
1333,557,3106.295491
1044,508,3107.68754
819,486,3109.331327
1053,419,3110.684693
1706,698,3112.91981
252,106,3113.385601
1341,607,3115.398161
1053,426,3116.993317
1856,750,3119.586778
1051,446,3121.055962
1724,702,3123.28477
1047,460,3124.63972
640,280,3125.619116
1345,503,3127.252977
1706,766,3129.858992
1697,686,3131.86411
1045,551,3133.641567
1574,618,3135.478802
1052,435,3137.012404
2351,1285,3141.262317
1051,445,3142.98421
1051,447,3144.51456
1356,519,3146.142099
1695,764,3148.706954
1441,600,3150.462493
1347,562,3152.360116
1695,714,3154.663702
1323,700,3156.616351
611,250,3157.535812
1051,425,3159.108899
1866,794,3161.742638
1845,740,3164.121625
1705,692,3166.281399
624,312,3167.349862
1052,427,3168.551316
1867,730,3170.961988
1570,686,3173.190356
1050,445,3174.563199
1437,550,3176.174836
757,460,3177.729619
1342,523,3179.385005
1698,688,3181.647804
1922,832,3184.453479
1929,712,3186.6769
1870,732,3189.060391
610,228,3189.9641
654,270,3190.890465
1050,450,3192.150734
652,310,3193.123863
1051,433,3194.697488
1157,608,3196.517647
743,392,3197.980566
1044,564,3199.616495
1698,736,3201.961002
1699,690,3204.125858
1050,446,3205.553829
739,386,3207.003554
1574,692,3209.538128
1076,423,3210.968351
1051,425,3212.294569
1356,563,3213.955699
1694,728,3216.377749
1051,425,3217.682739
252,106,3217.937799
1051,431,3219.408149
1850,834,3221.964124
1694,744,3224.59544
252,106,3224.953318
1693,710,3226.945371
1430,578,3229.022886
1050,446,3230.317646
1049,470,3231.91743
2369,1003,3235.213328
1047,497,3237.000798
1068,543,3239.123119
1066,541,3240.697033
1698,692,3243.04236
742,388,3244.162998
1051,431,3245.444477
1051,441,3246.936458
252,106,3247.440166
1049,431,3248.702216
1912,854,3251.482532
1072,423,3252.789542
1050,445,3254.167821
1046,523,3256.376346
1050,461,3257.76989
1043,541,3259.287642
1854,932,3262.367177
252,106,3262.893096
1926,794,3265.501064
1699,704,3267.493711
2638,1142,3271.425128
1708,664,3273.632582
1436,660,3275.567955
1921,826,3278.519898
1442,618,3280.344142
618,266,3281.34332
1927,762,3283.724479
2361,1063,3287.130826
1927,760,3289.798367
1708,722,3292.183835
1578,634,3294.231358
740,428,3295.649911
611,230,3296.459745
654,270,3297.201161
606,226,3297.968056
1688,756,3300.442548
1697,654,3302.650917
1692,710,3304.75841
1435,614,3306.541934
1052,430,3308.047116
1049,507,3309.752931
1052,420,3311.20144
1572,726,3313.567389
252,106,3313.814699
1701,620,3315.823817
2371,999,3318.972998
1705,682,3321.261964
653,290,3322.218533
1926,710,3324.311865
606,226,3324.983042
1046,483,3326.599894
735,332,3327.713395
1052,432,3328.949106
1051,451,3330.526887
761,448,3331.893981
1861,768,3334.546151
2368,951,3337.594
1349,574,3339.332802
1051,469,3341.514641
1880,696,3343.657971
1346,659,3345.531995
1074,427,3346.864311
745,438,3348.528224
2368,978,3351.673558
1699,668,3353.836015
1690,810,3356.310735
1698,646,3358.525778
1720,660,3360.722144
1695,702,3362.8448
1074,411,3364.034736
1696,790,3366.734441
1864,708,3369.03153
2363,1008,3372.416933
1863,730,3374.474385
1057,473,3376.277947
611,230,3376.922254
2343,1435,3381.451259
1050,429,3382.733903
1709,698,3385.191555
1050,463,3386.508651
1345,547,3388.485638
615,318,3389.333168
1861,884,3392.388309
2349,1316,3396.285149
1705,674,3398.713637
1585,588,3400.415042
2367,983,3403.727777
1861,736,3405.802178
1586,606,3407.887552
1705,666,3410.005568
1702,662,3412.224846
3039,1533,3417.083048
1707,678,3419.180957
1927,738,3421.553029
1071,519,3423.388014
1074,423,3424.634693
1054,501,3426.442667
1043,619,3428.23651
2363,1054,3431.723473
1724,754,3434.294321
1700,670,3436.226279
1051,420,3437.724503
1925,778,3439.998363
1049,471,3441.618335
1867,708,3443.871529
1432,558,3445.901441
1439,618,3447.665977
1432,682,3450.11443
1856,722,3452.313487
1586,608,3454.181165
1692,670,3456.305605
1045,496,3457.9719
2368,998,3461.156918
1695,688,3463.477666
1351,547,3465.150444
2644,1170,3468.979326
1349,516,3470.683264
1927,768,3472.937744
1052,435,3474.405268
750,534,3476.138426
1868,706,3478.318791
2356,1170,3482.240278
1923,746,3484.419218
1697,660,3486.511962
2646,1110,3490.228391
1696,676,3492.330047
1717,656,3494.327013
1705,644,3496.438456
1699,666,3498.606906
1424,650,3500.715032
1947,736,3503.021063
2367,999,3506.339333
2361,1090,3509.614731
1699,658,3511.597174
1076,423,3513.454764
252,106,3513.701542
1925,770,3516.112038
1926,742,3518.413866
1924,770,3521.078896
1850,774,3523.462824
1931,728,3525.845807
1929,736,3528.287074
2646,1092,3531.709016
1698,670,3533.782428
1076,423,3535.311399
1929,752,3537.38306
1051,423,3539.583023
3046,1513,3544.048327
1438,570,3545.788491
1051,429,3547.197746
1707,772,3549.559172
1578,620,3551.740716
1721,652,3553.659787
1579,604,3555.718596
2362,1054,3559.257299
653,290,3560.037322
1576,726,3562.506818
1702,732,3564.631499
1710,672,3567.067426
1930,758,3569.58806
2357,1194,3573.284794
1705,628,3575.245103
1928,786,3578.275124
1706,730,3580.280503
2370,902,3583.27033
1690,806,3586.027954
252,106,3586.27629
1853,722,3588.597318
1699,686,3590.739592
1436,686,3593.150574
1861,708,3595.151302
1333,535,3597.035194
1848,832,3599.699657
1927,750,3602.221361
252,106,3602.584363
3052,1384,3607.211325
2634,1394,3611.632563
2363,1071,3615.091398
2364,1043,3618.436619
1690,746,3620.759308
1697,728,3623.163017
1699,678,3625.329006
627,314,3626.174827
252,106,3626.547274
1688,708,3628.995164
2359,1043,3632.17177
1864,786,3634.582985
761,466,3636.321593
2363,1105,3639.761475
1701,674,3641.900962
2648,1198,3645.738955
2646,1212,3649.635498
1707,674,3651.905426
2362,1105,3655.566693
1862,746,3657.786321
1571,776,3660.335902
2354,1192,3664.104996
2353,1246,3667.972668
1703,706,3670.258644
1698,646,3672.388165
1574,614,3674.397482
1710,662,3676.661023
1350,533,3678.227789
1700,660,3680.540901
2365,1042,3683.836464
1703,648,3685.665452
1050,451,3687.306902
1690,780,3689.686852
1718,708,3691.997901
1051,428,3693.283746
1044,523,3695.003371
1703,650,3696.899566
1695,666,3699.064276
252,106,3699.49539
3054,1353,3703.785285
1704,666,3706.092223
2648,1114,3709.675848
1709,638,3711.656348
1695,680,3713.810941
1946,732,3716.037136
1695,738,3718.549865
1696,686,3720.652776
3055,1320,3725.047516
3028,1867,3730.687328
2646,1192,3734.675896
1694,728,3737.070408
1705,702,3739.23456
1046,539,3740.993647
1701,680,3743.121749
1708,626,3745.132026
2372,918,3748.173225
1165,442,3749.424779
1074,479,3751.12449
1925,750,3753.406319
3056,1306,3757.504328
1929,704,3759.967801
3051,1410,3764.369361
1696,740,3766.629901
2368,943,3769.911474
3049,1446,3774.337845
611,234,3775.025154
1843,770,3777.640223
1702,676,3779.968281
2368,988,3782.950963
3048,1478,3787.57765
3036,1700,3793.04061
1945,764,3795.446458
1926,706,3797.816082
1692,706,3799.949075
1700,696,3802.4212
1687,812,3804.762031
1700,684,3806.972291
1696,644,3808.893186
1695,662,3811.187801
3011,2203,3818.260447
1701,640,3820.056301
1576,606,3822.182021
252,106,3822.539453
1693,664,3824.586654
3048,1466,3829.751763
2372,920,3832.649932
2362,1070,3836.572293
1696,674,3839.029026
252,106,3839.294314
2649,1056,3842.676822
1698,688,3844.831862
1717,656,3846.882762
1576,606,3848.746498
1694,656,3850.911582
2371,906,3853.992956
2365,1030,3857.328634
2366,985,3860.445657
2636,1144,3864.246669
2363,1007,3867.234874
1434,560,3869.184298
252,106,3869.42665
2367,978,3872.450392
3059,1251,3876.425785
2360,1121,3880.105805
3045,1530,3884.848063
1702,690,3887.185401
1873,728,3889.363318
3051,1407,3893.896489
1698,638,3895.742211
1440,566,3897.78675
2365,1045,3900.884943
1865,704,3903.263243
1704,680,3905.59799
1707,682,3907.540575
3052,1395,3911.834327
1928,774,3914.556383
1692,670,3916.906259
3047,1491,3921.654655
1692,724,3924.012921
1695,678,3926.081197
1694,654,3927.964511
1697,692,3930.408209
606,226,3931.035258
2360,1078,3934.446653
2648,1074,3938.013717
751,446,3939.304361
1697,668,3941.487298
1705,640,3943.63661
2368,994,3946.714177
719,314,3947.601016
1861,774,3950.231746
1439,586,3952.100887
1699,710,3954.219153
1695,694,3956.675801
2368,972,3959.693165
2365,1037,3963.034374
1710,678,3964.975475
1708,626,3967.189775
3050,1434,3971.72028
1719,660,3973.922163
3054,1232,3978.603484
1705,660,3980.632948
1845,790,3983.203397
1431,556,3984.944246
2370,956,3987.943475
1951,712,3990.255006
1698,676,3992.481973
3053,1368,3997.003183
1711,638,3998.796821
1880,728,4001.336527
3048,1473,4005.755114
3048,1477,4010.56084
1691,702,4012.780119
1440,562,4014.801992
2367,938,4017.465868
2627,1200,4021.497418
1704,692,4023.938965
2367,932,4026.959311
1943,716,4029.104033
2356,1242,4032.866965
2367,1004,4036.199773
1858,754,4038.754151
2365,1013,4042.103665
1695,676,4044.131078
2358,1159,4047.814
2652,998,4050.995571
2364,1066,4054.566461
3053,1374,4058.98064
1925,758,4061.220871
1051,425,4062.602149
2371,933,4065.636857
1703,642,4067.684537
3056,1306,4072.770533
2647,1176,4076.581555
2361,1049,4080.57208
2371,998,4083.82522
1694,642,4085.691462
2368,979,4088.879193
3061,1200,4092.769748
2368,971,4095.76323
1443,590,4098.103575
3051,1408,4102.67612
3051,1417,4107.307532
2363,1041,4110.367394
1844,762,4112.97159
3057,1290,4117.091563
3049,1334,4121.184151
1864,774,4123.742449
3050,1429,4128.542095
2364,1009,4132.072573
1697,670,4134.14476
3058,1261,4138.189273
1705,672,4140.174956
2368,997,4143.334431
3056,1315,4147.431922
3053,1372,4151.842029
1696,686,4154.128791
2373,947,4157.223119
2363,1058,4160.643548
1950,708,4162.912725
2656,996,4166.440977
1929,724,4168.988258
2373,901,4171.602385
2652,1076,4175.295722
2351,1253,4179.167838
3045,1537,4184.412029
1442,550,4186.18253
252,106,4186.562143
2361,1086,4190.138612
3040,1633,4195.172995
3059,1254,4199.317317
1948,720,4201.702901
2369,1039,4205.197258
2363,1033,4208.670216
1853,756,4210.817852
3048,1468,4215.64323
3054,1340,4220.187384
3052,1381,4224.527357
3048,1465,4229.253877
3050,1429,4233.753664
3054,1346,4238.253658
2649,1044,4241.624309
2362,1077,4244.714041
252,106,4245.100496
3045,1538,4250.336239
2648,1134,4253.621605
1922,792,4256.265813
2649,1078,4259.844267
1703,646,4261.935352
3060,1229,4265.973595
3052,1392,4270.431313
3048,1474,4275.349055
1700,694,4277.478216
1699,684,4279.71002
1705,680,4281.94923
1853,728,4284.024219
1708,626,4286.174663
1164,486,4287.706552
1048,484,4289.118671
2363,1021,4292.245818
2361,1175,4296.067417
2366,1004,4299.221963
2653,992,4302.451644
3049,1444,4307.126001
3054,1345,4311.232132
2362,1030,4314.628902
3050,1302,4318.886726
2371,921,4321.76487
3057,1290,4326.141236
2374,907,4328.695544
2371,925,4331.852527
3056,1305,4335.991255
2369,920,4338.816339
2367,962,4341.953452
2369,961,4345.064363
2369,957,4348.153717
3052,1386,4352.656502
1864,690,4354.973191
2651,1116,4358.493936
2368,938,4361.268353
2363,1073,4365.022451
2366,976,4368.03574
2629,1152,4371.697808
1699,698,4374.103281
1713,726,4376.354011
3052,1389,4381.077488
3054,1359,4385.206869
3050,1420,4389.798131
3057,1282,4393.825809
1695,644,4395.937918
2356,1172,4399.849026
2372,934,4402.693099
1700,634,4404.836691
3051,1411,4409.353991
3057,1290,4413.212572
3057,1291,4417.620409
2359,1102,4421.112205
1950,720,4423.59418
1691,686,4425.722119
3050,1437,4430.502013
2370,928,4433.109738
1345,503,4435.19359
3056,1302,4438.929988
1052,429,4440.535324
3061,1218,4444.362909
2651,1106,4447.856813
2363,1037,4451.025678
2365,1026,4454.233256
1708,828,4456.911169
1708,626,4459.06539
1708,626,4460.909304
3047,1492,4465.775497
1925,762,4468.178456
1696,638,4470.199414
1698,666,4472.28251
1695,700,4474.45199
1715,656,4476.337051
3057,1295,4480.855648
3058,1274,4484.809636
1707,686,4487.200469
3051,1417,4491.743847
3052,1382,4496.271318
3051,1410,4500.729931
2367,979,4503.937557
3056,1309,4508.026701
3047,1481,4513.104028
3054,1349,4517.182716
3051,1414,4521.706732
1934,726,4524.107303
3046,1500,4528.881049
3056,1317,4533.070116
1852,758,4535.416757
1052,414,4536.709433
610,228,4537.372659
2359,1086,4541.010202
2643,1106,4544.62588
3051,1412,4549.249384
2371,960,4552.685906
3049,1444,4557.815737
3055,1339,4562.218608
3048,1354,4566.525733
2655,1022,4569.76315
3055,1337,4573.961934
3056,1312,4578.213643
3056,1311,4582.774291
2363,1030,4586.091996
1052,414,4587.447804
3053,1367,4591.672154
2370,925,4594.632324
1953,726,4597.016743
3044,1540,4601.975927
3053,1375,4606.296448
2369,932,4609.132524
3046,1507,4613.9612
3055,1321,4618.189603
611,332,4619.510631
1701,666,4621.452494
1708,626,4623.709637
3047,1378,4627.844001
1703,690,4630.226144
2368,1012,4633.276906
3055,1325,4637.866505
1052,426,4639.080805
3056,1309,4643.216878
2363,1032,4646.684708
2374,886,4649.419729
1708,626,4651.235626
3048,1462,4656.042198
3047,1498,4661.014796
2370,971,4664.005719
1851,764,4666.454831
3051,1413,4670.94457
1708,626,4673.150398
2362,1081,4676.575932
252,106,4676.937587
3052,1263,4681.055833
1717,656,4682.918164
3051,1402,4687.392913
3058,1277,4691.779972
3052,1395,4695.991944
3060,1238,4699.955387
3058,1261,4703.966128
3056,1315,4708.07962
3052,1393,4712.644612
2367,1041,4715.972589
2374,875,4718.670544
2655,1034,4722.246825
3051,1415,4726.664749
1052,414,4727.894301
3054,1349,4732.524135
3055,1331,4736.626882
2352,1270,4741.231673
3054,1340,4745.45282
3048,1474,4750.216563
3056,1303,4754.249383
3057,1288,4758.380102
2357,1157,4762.064551
2347,1381,4766.370428
3055,1329,4770.746677
3045,1406,4775.235746
2651,1238,4779.167688
3054,1356,4783.828801
3052,1384,4788.113256
3050,1430,4792.517468
2375,895,4795.569175
2359,1171,4799.116203
2369,942,4802.065814
1928,752,4804.547831
3053,1240,4808.540342
3048,1469,4813.183531
3055,1326,4817.409569
1733,658,4819.678997
3058,1270,4823.823334
2368,1031,4827.103771
1695,794,4829.577338
2353,1205,4833.489001
1696,668,4835.573921
2368,1015,4838.72822
3059,1248,4842.911593
1708,686,4845.23521
3042,1596,4850.141911
2364,1120,4853.779001
3054,1340,4857.964526
3052,1386,4862.364816
1862,734,4864.957464
3052,1386,4869.297312
3053,1362,4874.179344
2649,1002,4877.513973
3051,1405,4881.838238
2369,929,4884.810036
3054,1352,4889.109459
2366,990,4892.357242
3055,1324,4896.645439
1708,626,4898.656459
3051,1410,4903.121759
3053,1372,4907.600343
2367,990,4910.886942
3057,1296,4914.617261
2638,1066,4918.14767
3050,1317,4922.392334
3060,1221,4926.261598
3049,1445,4931.27552
3053,1369,4936.501137
2645,1088,4940.063698
3060,1222,4944.213647
3053,1245,4948.217852
3048,1464,4953.35938
3054,1351,4957.343811
3056,1304,4961.893664
3051,1403,4966.399596
2358,1146,4970.369638
3059,1247,4974.302089
3047,1489,4978.953022
2368,943,4982.194509
3046,1511,4987.182297
2368,978,4990.467667
2368,942,4993.345527
3049,1449,4998.255159
1701,746,5000.485343
3053,1369,5005.184082
606,226,5005.820423
3052,1382,5010.358331
3049,1446,5014.928051
3049,1455,5019.698337
1694,678,5021.978954
3051,1410,5026.388399
3058,1278,5030.488751
2367,999,5033.430096
3049,1446,5038.410019
1049,468,5039.697672
3053,1377,5044.166997
2365,982,5047.434323
2369,974,5050.638531
2653,1098,5054.18252
3056,1318,5058.383414
3049,1448,5063.030863
3059,1252,5067.031497
3054,1350,5071.331505
3048,1474,5076.384533
3046,1387,5080.81828
3050,1424,5085.335616
2365,995,5088.657919
3061,1210,5092.565864
1695,818,5095.094602
3048,1460,5099.918815
2370,931,5102.788352
3056,1301,5107.125044
2370,932,5109.96891
2370,923,5112.96498
2368,942,5116.17036
1333,521,5117.836576
2372,898,5120.790318
1696,676,5123.185435
3055,1337,5127.233887
2374,918,5130.293187
2371,894,5133.276905
2372,898,5136.293249
3055,1200,5140.24283
3049,1457,5144.918871
2374,909,5147.764184
3056,1303,5151.900817
252,106,5152.333351
3054,1343,5156.751953
2368,949,5159.543312
