#{"t_start": 1644553171.7405362, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
637,300,2196.598644
650,352,2197.550985
237,128,2197.985517
1434,776,2200.627669
1338,835,2203.154951
614,276,2204.166821
620,324,2205.005568
252,106,2205.424652
1429,632,2207.567683
607,246,2208.234729
1041,625,2210.062075
1346,627,2212.314303
252,106,2212.672255
630,300,2213.484706
1434,670,2215.883082
1324,692,2217.850371
614,258,2218.812798
252,106,2219.066339
626,280,2220.013696
1435,570,2221.789861
614,236,2222.466024
1695,818,2225.332051
1431,706,2227.476972
1047,536,2229.106817
236,138,2229.55462
1326,847,2232.349176
1574,880,2235.159335
237,134,2235.581866
634,344,2236.579789
816,550,2238.428996
250,106,2238.787374
615,294,2239.576418
252,106,2239.937448
250,108,2240.189771
1695,814,2242.812442
1069,410,2244.1452
619,358,2245.120045
1051,867,2248.042099
627,292,2249.021328
1560,836,2251.625575
613,232,2252.303868
638,316,2253.343002
1157,540,2255.298541
605,250,2255.992946
621,362,2257.32363
1051,449,2258.589837
610,260,2259.314445
2618,1846,2265.491681
641,306,2266.300328
1038,712,2268.740189
234,130,2269.043568
252,106,2269.478282
1042,616,2271.260847
636,276,2272.025968
653,282,2273.084138
1037,722,2275.211477
1351,587,2277.140308
737,308,2278.082288
1328,608,2280.18831
621,330,2281.171892
234,130,2281.485025
1348,566,2283.424676
1699,832,2285.902494
1040,641,2288.01493
624,304,2289.006643
635,318,2289.955173
239,118,2290.231435
252,106,2290.593467
652,310,2291.629696
1030,853,2294.385935
654,274,2295.178894
1329,855,2297.929895
624,330,2298.922994
627,362,2300.327692
1575,758,2302.792431
630,266,2303.529032
1327,674,2305.460742
1329,643,2307.658885
1323,713,2309.794423
640,552,2311.729338
1856,964,2314.872706
612,232,2315.52859
1342,719,2317.581224
640,552,2319.484451
722,406,2320.693087
1352,623,2322.79443
251,114,2323.166567
1702,738,2325.663009
1331,576,2327.333459
251,112,2327.734387
1864,792,2330.396269
248,114,2330.948791
234,130,2331.2671
606,340,2332.316295
639,282,2333.198962
1341,681,2335.696413
1055,859,2338.314782
252,106,2338.832394
1343,656,2340.75831
1430,730,2343.250011
252,106,2343.496702
1428,764,2345.94452
1048,490,2347.46446
252,106,2347.826519
766,606,2349.631058
252,106,2350.081737
1065,527,2351.703216
1049,476,2353.289072
248,108,2353.556357
1348,735,2356.115604
239,124,2356.39286
654,270,2357.234374
615,332,2358.132003
635,288,2359.203328
1340,726,2361.442433
608,380,2362.549789
1160,538,2364.156494
252,106,2364.603404
252,106,2364.859719
248,108,2365.387765
816,558,2367.027978
604,354,2368.070398
1046,521,2369.957103
1042,613,2371.975597
630,334,2373.139906
1839,932,2375.970815
235,124,2376.518711
1046,543,2378.175564
633,318,2379.234707
1345,600,2381.096801
633,274,2381.982071
252,106,2382.23531
1327,671,2384.696278
252,106,2384.947303
738,480,2386.274615
631,318,2387.44656
1330,625,2389.377174
607,250,2390.070196
251,114,2390.537042
252,106,2390.934328
1044,568,2392.799669
631,298,2393.709965
250,108,2393.958299
752,412,2395.424843
1344,649,2397.482427
613,232,2398.135881
238,126,2398.703389
630,296,2399.651855
1345,578,2401.349165
618,356,2402.444689
1339,728,2404.907014
1039,674,2407.082322
633,268,2407.98674
1340,724,2410.194666
1044,615,2412.296165
241,128,2412.591337
628,296,2413.499172
743,516,2415.220639
601,276,2416.214066
1048,463,2417.508739
636,302,2418.624247
630,346,2419.543915
252,106,2419.906798
1322,771,2422.389446
616,342,2423.566882
1927,898,2426.281322
1054,539,2428.010064
1063,589,2430.136549
1325,689,2432.058403
1582,644,2433.981819
252,106,2434.50367
637,292,2435.480696
1042,626,2437.551553
1343,656,2439.575346
652,318,2440.419011
244,112,2440.829953
252,106,2441.287176
250,106,2441.550472
1337,895,2444.493851
610,230,2445.167989
1038,695,2447.447119
252,106,2447.866679
618,354,2449.08844
236,122,2449.379902
605,364,2450.445447
2349,1323,2454.712687
654,270,2455.458363
233,128,2455.879265
1069,555,2457.71649
1034,773,2460.136784
1049,453,2461.744542
1041,628,2463.56539
1064,569,2465.524996
252,106,2465.770662
236,126,2466.172576
653,290,2467.02348
1049,516,2468.892924
626,284,2469.646301
1412,734,2472.005846
609,266,2472.887868
239,134,2473.374459
237,128,2473.785781
1040,592,2475.414851
620,288,2476.393344
1047,676,2478.662883
252,106,2479.026941
1047,506,2480.702076
1052,435,2482.166195
634,272,2482.917089
233,128,2483.340127
1046,696,2485.620454
1342,668,2487.640051
611,234,2488.436954
1697,798,2491.208512
1044,599,2492.998946
235,124,2493.293586
233,128,2493.721516
617,266,2494.501622
1440,586,2496.592185
235,124,2496.985788
1049,519,2498.407093
745,400,2499.926556
1437,688,2501.959232
1340,718,2504.119776
654,270,2505.027349
1044,580,2506.747871
1341,624,2508.833777
654,276,2509.576025
235,124,2509.966979
611,260,2510.852447
1044,559,2512.678849
613,284,2513.468258
1319,649,2515.575007
238,126,2515.876239
1328,603,2517.885496
1328,665,2520.00862
1062,591,2521.845279
1344,649,2524.014029
1163,514,2525.640967
639,290,2526.543544
613,326,2527.440931
625,282,2528.519953
1327,659,2530.621319
1162,594,2532.545842
1336,735,2534.853755
1327,695,2537.05745
1050,446,2538.456534
1047,521,2540.206287
637,600,2541.902092
1332,581,2543.996412
252,106,2544.358502
1330,611,2546.277003
252,106,2546.538678
252,106,2547.044123
1044,590,2548.719722
1915,906,2551.575928
250,108,2552.094798
1317,895,2554.774355
641,310,2555.781729
251,112,2556.040528
1437,650,2558.340147
1049,460,2559.611068
739,316,2560.60252
762,546,2562.347449
2357,1246,2566.252258
1431,678,2568.458753
723,408,2569.801968
623,338,2570.813963
739,506,2572.284303
1042,645,2574.425974
1157,480,2575.941055
1064,643,2578.095446
628,312,2579.035866
1069,519,2580.8164
1715,942,2583.696507
1339,619,2585.767267
1701,778,2588.274499
1065,635,2590.271311
249,108,2590.783084
1430,604,2592.495007
1043,604,2594.356826
608,330,2595.424713
1347,613,2597.273142
1051,455,2598.789632
606,226,2599.432513
1351,589,2601.367603
240,118,2601.642005
235,124,2602.045175
234,128,2602.453925
620,282,2603.403033
1050,416,2604.746993
1339,761,2607.072461
1043,561,2609.019825
613,258,2609.724515
247,108,2610.080582
602,332,2610.976334
1047,505,2612.909223
1048,491,2614.268707
1336,727,2616.787095
815,568,2618.4529
252,106,2618.708398
757,510,2620.638828
1044,542,2622.392676
815,566,2624.117621
232,128,2624.530544
606,274,2625.27518
252,106,2625.735145
1035,795,2628.455127
252,106,2628.810146
610,250,2629.493503
630,268,2630.2425
252,106,2630.7781
1930,786,2633.290627
1040,649,2635.352268
626,256,2636.208587
611,228,2636.840438
632,346,2637.869245
1350,551,2639.895151
1044,576,2641.589351
608,252,2642.319748
234,128,2642.874799
252,106,2643.146073
236,124,2643.709616
625,320,2644.55346
1345,607,2646.374684
1337,679,2648.699543
634,326,2649.578896
252,106,2650.104857
1347,571,2651.984848
817,528,2653.447457
1051,452,2655.161401
1064,557,2656.660839
603,244,2657.537756
1326,523,2659.293109
239,126,2659.698302
610,288,2660.469729
1344,667,2662.781324
622,308,2663.59134
1699,758,2665.982082
1425,688,2668.352628
1435,694,2670.733354
1042,612,2672.482844
626,320,2673.519667
1335,823,2676.183581
1047,536,2677.914052
3037,1691,2683.340079
1046,534,2684.920177
1043,625,2687.261579
1051,585,2689.118205
1042,597,2690.937439
1694,712,2693.24572
1037,716,2695.505428
618,252,2696.434696
1344,617,2698.176085
235,124,2698.606201
1043,621,2700.893338
250,108,2701.141664
1345,624,2703.269168
1066,567,2704.84092
239,118,2705.242845
623,272,2706.182647
252,106,2706.681487
1049,461,2707.968533
1709,738,2710.275301
1348,544,2712.777057
251,106,2713.021019
1050,440,2714.49007
240,124,2715.054277
236,122,2715.451178
738,292,2716.306557
1585,680,2718.522589
2636,1392,2722.860026
609,264,2723.803036
1038,668,2725.868609
654,270,2726.612617
239,118,2727.003778
607,246,2727.700015
1424,708,2730.25544
613,232,2730.89275
609,258,2731.590029
627,262,2732.434769
636,300,2733.430596
612,232,2734.255876
632,334,2735.316314
1333,687,2737.606217
1046,554,2739.225825
1070,425,2740.660412
1328,601,2742.602168
235,122,2743.017749
1432,752,2745.527095
617,276,2746.27203
1440,590,2748.115116
252,106,2748.646386
235,124,2748.950538
624,336,2750.060942
252,106,2750.30847
1040,659,2752.462051
819,486,2753.818187
612,306,2755.175747
252,106,2755.42177
1043,575,2757.09632
1441,556,2758.788385
654,270,2759.701071
635,288,2760.808059
621,336,2761.688359
1862,874,2764.621159
1585,726,2766.819966
239,118,2767.278825
235,122,2767.676926
1046,527,2769.137497
236,122,2769.55145
1049,478,2771.060624
1347,551,2773.008263
605,334,2774.140815
1345,600,2776.396914
610,252,2777.084248
1051,425,2778.283005
625,378,2779.713817
238,128,2780.187117
637,310,2781.013283
252,106,2781.384128
638,278,2782.331595
638,284,2783.529418
611,276,2784.267136
252,106,2784.621224
252,106,2784.866694
231,128,2785.272404
639,302,2786.206832
1354,619,2788.07308
616,380,2789.511256
735,328,2790.485415
1692,740,2792.905439
641,284,2793.849707
1339,622,2795.643095
1347,645,2797.821268
623,320,2798.786773
1051,457,2800.332373
252,106,2800.8058
654,270,2801.53485
1343,681,2803.585876
1040,637,2805.615214
250,106,2805.863397
610,228,2806.50036
636,312,2807.456474
249,108,2807.834086
1048,498,2809.394912
1050,448,2810.796962
606,226,2811.431474
619,358,2812.633219
252,106,2813.165648
1343,644,2815.160035
786,506,2816.748512
252,106,2817.006915
1046,546,2818.981287
1338,753,2821.352005
1333,707,2823.479972
606,226,2824.134737
1050,469,2826.002146
1049,519,2827.434666
624,256,2828.451142
252,106,2828.717372
1050,475,2830.190179
252,106,2830.547192
252,114,2830.989039
1037,685,2833.255305
1044,527,2834.822377
1585,632,2836.827822
631,290,2837.861534
252,106,2838.222584
252,106,2838.468896
1428,742,2840.843489
1049,444,2842.268158
610,286,2843.162088
629,306,2844.090127
1044,575,2846.058968
632,310,2847.001462
1072,515,2848.633441
1048,547,2850.447201
1051,437,2851.896424
1048,503,2853.393994
1345,621,2855.298819
1054,508,2857.323696
1708,736,2859.730315
1351,524,2861.28222
1046,543,2862.810192
1695,726,2865.33942
638,288,2866.54901
1925,786,2868.689837
252,106,2869.076802
613,232,2869.82966
1067,491,2871.597584
628,298,2872.387224
1351,516,2874.102323
3043,1564,2879.163915
1701,672,2881.24358
1052,387,2883.840743
1046,546,2885.465341
1582,628,2887.608787
3030,1825,2893.279002
631,294,2894.267942
238,126,2894.820356
252,106,2895.06171
1046,511,2896.664098
1327,673,2898.756108
1326,739,2900.99818
1072,487,2902.831023
1434,674,2904.740115
1048,472,2906.389422
606,226,2907.032862
1349,539,2908.801741
1051,447,2910.2601
1047,495,2911.749953
248,108,2912.001253
1052,552,2913.831904
1162,538,2915.632457
781,546,2917.603118
1047,518,2919.018935
1052,476,2920.505931
635,292,2921.44046
611,328,2922.641547
606,226,2923.267598
627,348,2924.309818
620,352,2925.44171
1047,528,2927.158735
635,312,2928.361877
1334,564,2930.064769
606,226,2930.697042
1075,439,2932.266771
252,106,2932.534057
1045,561,2934.316
620,314,2935.514696
1353,563,2937.222442
1051,430,2938.552926
1438,566,2940.144887
1924,822,2942.955251
609,230,2943.760199
614,338,2945.013173
1053,426,2946.644871
1047,505,2948.116431
1712,694,2950.522924
1159,552,2952.056528
1346,623,2954.171209
1332,723,2956.368937
1434,776,2958.952772
1051,427,2960.378021
607,244,2961.252749
1861,828,2963.790346
1697,770,2966.383213
634,326,2967.437387
1701,750,2970.00655
2350,1290,2974.161268
1058,437,2975.474338
252,106,2975.831615
1345,625,2978.06058
1857,766,2981.538744
239,118,2982.083604
765,508,2983.502341
1696,708,2985.934671
1048,452,2987.202286
759,418,2988.536699
1331,683,2990.758281
1691,854,2993.627001
603,264,2994.409472
1051,420,2995.80279
1925,806,2998.421163
622,306,2999.527828
1045,547,3001.242765
1433,652,3003.998097
1438,658,3005.875978
253,116,3006.275618
1928,714,3008.692931
1049,490,3010.191738
1859,744,3012.547281
1045,579,3014.468652
1927,778,3016.742425
606,226,3017.399791
1051,458,3019.095287
1067,487,3020.510503
1340,582,3022.548197
3058,1269,3026.283894
1346,635,3028.813402
1338,559,3030.459162
1440,546,3032.35744
1352,535,3034.004382
1915,1028,3037.321477
1158,494,3038.710521
1048,517,3040.47893
611,268,3041.239042
1700,688,3043.57843
1355,591,3045.31488
1352,510,3047.033599
1431,664,3049.08206
1043,581,3051.134922
252,106,3051.492881
1073,427,3052.77274
1925,868,3055.599381
1704,678,3057.624658
1440,604,3059.751548
1350,553,3061.72206
1859,914,3064.311223
1048,503,3066.322584
1702,754,3068.915571
239,118,3069.313507
1430,616,3071.12131
1584,712,3073.652277
1426,644,3075.47721
1868,830,3078.206574
1046,497,3079.76459
609,230,3080.432873
1048,507,3082.149398
1050,425,3083.348294
1052,447,3085.130134
1055,514,3086.532508
253,116,3086.925533
1580,666,3088.91648
1583,696,3092.629055
753,516,3094.308844
1074,423,3095.5127
2363,1086,3099.152151
1345,616,3101.100003
1051,434,3102.497237
1048,477,3103.844615
1707,672,3106.293496
1700,664,3108.149626
1072,483,3109.95279
1695,708,3112.005688
819,486,3113.758913
1332,551,3115.582668
619,302,3116.837662
603,244,3117.713422
1050,442,3119.177874
1338,515,3120.911317
1699,634,3122.885049
1707,664,3124.8202
252,106,3125.380494
1050,444,3126.789848
252,106,3127.143299
1704,738,3129.445097
1065,615,3131.320155
1051,459,3132.981334
3037,1573,3137.94838
1047,466,3139.290936
1866,782,3142.09813
1165,442,3143.917166
1699,656,3145.851773
1053,391,3147.037703
1689,698,3149.416031
1928,740,3151.980104
1439,556,3153.48099
252,106,3153.853849
1691,706,3156.003546
1046,525,3157.691609
744,390,3159.176718
1046,485,3160.661127
1700,646,3162.978162
1438,582,3164.743237
1075,451,3166.210589
1929,826,3168.690408
1051,423,3170.221378
1333,559,3171.894484
1932,742,3174.383192
1048,489,3175.729992
1074,411,3177.008552
2363,1067,3180.599276
1051,426,3181.978918
1867,732,3184.4455
1883,772,3186.817523
1053,388,3188.108149
2194,4438,3202.340986
2344,1430,3207.134206
1076,423,3208.753027
1697,666,3211.05134
1867,718,3213.275589
1568,742,3215.534726
1698,676,3217.748591
2360,1137,3221.346296
2360,1174,3225.213438
2348,1302,3229.41669
1771,8019,3256.111738
1050,463,3257.396928
1047,509,3258.943559
1429,580,3260.923846
1578,644,3262.987843
2651,1196,3266.742407
1705,672,3268.95531
1860,832,3271.64832
1070,459,3273.371418
1433,682,3275.36051
2326,1741,3281.191726
1946,890,3283.889072
1332,603,3286.006157
1925,712,3288.555701
1438,546,3290.153649
1714,634,3292.236693
1690,680,3294.384948
1058,425,3295.803501
1051,470,3297.392917
1044,531,3298.886554
1871,688,3301.356313
1434,646,3303.505602
2367,938,3306.250018
1693,668,3308.611392
1072,451,3309.874577
1700,660,3312.269771
1865,730,3314.391403
1702,686,3316.742777
1695,690,3318.858278
1696,690,3321.155249
1071,455,3322.604225
1693,660,3324.476429
1924,710,3326.992815
1704,740,3329.061805
1439,558,3330.996866
252,106,3331.351905
252,106,3331.599765
252,106,3331.961768
1928,806,3334.703763
1697,672,3336.846966
1921,894,3339.865382
1072,447,3341.713117
623,298,3342.520726
1705,650,3344.675276
252,106,3344.923615
1051,431,3346.237277
1573,616,3348.457337
1047,500,3349.831824
2349,1294,3354.122251
2365,996,3357.158383
2370,975,3360.392181
1077,419,3361.901195
1708,654,3363.866103
1692,686,3366.108082
1442,572,3367.888346
1700,690,3370.028538
1699,692,3372.573838
1574,698,3374.552208
1434,678,3376.934221
1698,660,3379.081365
1706,666,3381.093328
1864,794,3383.483924
1691,814,3386.290234
1696,718,3388.678124
1716,644,3390.531962
743,390,3391.96036
1704,672,3394.102948
1046,518,3395.695697
1919,842,3398.621882
1435,650,3400.469924
1052,426,3401.74751
1923,764,3404.377362
1073,431,3405.617703
1695,776,3408.233112
1711,638,3410.173739
252,106,3410.687365
1439,582,3412.446254
1051,420,3413.778342
1351,524,3415.548927
1049,489,3417.074072
2357,1166,3420.562958
1861,746,3423.326184
1441,546,3425.133388
1052,427,3426.492505
1349,557,3428.14381
1693,674,3430.363105
1864,724,3432.675411
1573,626,3434.805072
1707,672,3436.775835
1694,690,3439.13976
1865,752,3441.491601
2356,1186,3445.594259
1335,691,3447.528341
1704,644,3449.776324
1856,730,3452.090076
1861,730,3454.366196
2650,1116,3457.929016
1049,473,3459.233855
1699,716,3461.72455
1693,710,3464.225571
1863,806,3466.573477
1707,676,3468.893395
1051,425,3470.111047
2360,1090,3473.530808
2649,1178,3477.30231
1699,684,3479.576572
1928,716,3482.061755
1694,666,3483.93249
1866,692,3485.948344
1437,594,3488.053573
1925,720,3490.438857
2641,1208,3494.225256
1687,760,3496.719703
1695,694,3498.837317
2367,1004,3502.141215
1052,426,3503.356165
1696,742,3505.753869
1694,664,3507.825145
2366,990,3511.007185
1700,762,3513.762408
1052,432,3514.976798
1699,676,3517.317769
3052,1391,3521.737228
1853,804,3524.465492
1051,459,3525.835827
1923,804,3528.433725
1074,423,3529.640445
1856,788,3532.307886
1696,666,3534.227208
1695,666,3536.510159
1076,439,3537.781875
2366,983,3541.474007
1572,642,3543.478878
2354,1229,3547.268585
1428,560,3549.017409
1438,586,3550.91268
3050,1425,3555.613878
1436,674,3557.888683
2367,1052,3561.227923
1709,676,3563.271642
3044,1434,3567.901496
1931,712,3570.328424
252,106,3570.574481
3050,1421,3575.185289
2365,1095,3579.03747
1925,740,3581.368628
1437,568,3583.171595
1858,768,3585.7248
3041,1612,3590.878189
1163,466,3592.551466
1847,816,3594.903993
1864,786,3597.656302
2355,1277,3601.749623
1694,674,3603.847452
2364,1037,3607.364944
1356,531,3608.925973
1694,670,3611.242318
1858,764,3613.660115
1051,425,3615.081428
2638,1188,3618.869088
1049,499,3620.251706
1695,722,3622.906703
2641,1258,3626.65695
1928,704,3629.090908
2362,1076,3632.353284
1942,840,3634.896147
1573,630,3637.097127
1698,690,3639.221433
2366,1017,3642.514573
2372,930,3645.619275
1703,696,3647.764652
2360,1073,3651.518686
2650,1035,3654.904764
1698,644,3656.733683
3053,1360,3661.058487
2641,1230,3665.049049
1051,431,3666.270165
3040,1636,3671.392749
1867,680,3673.840589
1349,528,3675.346654
1863,706,3677.764036
239,118,3678.037302
1694,776,3680.725436
1335,595,3682.440563
3053,1370,3686.814219
1704,650,3688.948352
2366,1025,3692.322333
1703,728,3694.593468
2643,1122,3698.215086
607,246,3698.893738
1719,668,3700.886356
1702,658,3703.184843
610,230,3703.841132
2649,1066,3707.293631
1695,668,3709.609065
2363,1044,3713.002527
3046,1517,3717.681774
1695,660,3719.703756
1695,742,3722.086739
1950,720,3724.557089
3051,1402,3728.981994
1882,712,3731.292722
3043,1577,3736.120245
604,244,3737.102323
2365,1050,3740.462626
1047,500,3741.85357
1952,732,3744.42589
2366,984,3747.495266
1699,662,3749.491601
1694,658,3751.726079
1704,682,3753.989787
1691,726,3756.146075
1700,658,3758.304581
1705,650,3760.460942
2349,1317,3764.661999
2364,1013,3768.018416
1691,700,3770.159809
1694,660,3772.424753
1051,425,3773.630505
1709,672,3775.73572
1949,756,3778.149904
1717,736,3780.605006
2368,1034,3783.809252
2360,1072,3787.17152
1928,756,3789.640707
1851,802,3792.096999
2353,1314,3796.380358
1052,426,3797.817079
1051,445,3799.248948
1052,432,3800.480166
1695,696,3802.930743
2357,1140,3806.437727
1720,660,3808.487243
1860,726,3810.839771
2358,1166,3814.596801
3056,1318,3818.778795
1862,709,3820.830305
2360,1102,3824.525846
1703,666,3826.565307
2373,901,3830.046974
1945,784,3832.513267
3060,1233,3836.933406
2370,956,3840.299022
2363,1013,3843.557272
1717,656,3845.614764
2362,989,3848.596899
1581,626,3850.7026
2365,961,3853.908182
1693,768,3856.319517
2366,1036,3859.500217
2364,1048,3862.894901
2643,1226,3866.811009
1700,690,3869.192278
1705,694,3871.16635
1925,710,3873.499618
1699,650,3875.680507
1690,690,3877.643843
1696,658,3880.00308
1046,515,3881.389782
3050,1430,3885.914811
2367,981,3889.076039
1927,928,3892.218929
1925,748,3894.484493
3060,1222,3898.462252
1701,654,3900.342791
2367,1063,3903.68711
1049,469,3905.539148
2648,1162,3909.130529
2652,1000,3912.241843
2369,969,3915.362635
1694,800,3918.11287
1852,736,3920.22699
2637,1088,3923.993964
2357,1219,3927.67514
1943,760,3930.282545
1047,493,3931.628796
2352,1245,3935.57361
1697,666,3937.950916
1436,564,3939.519814
2366,1006,3942.851053
2365,991,3945.964656
2369,966,3949.167203
2646,1114,3952.803015
2368,924,3955.56767
2505,4050,3968.515663
742,390,3969.850801
2643,1114,3973.323215
1443,554,3975.126703
2365,1021,3979.156925
2367,1007,3982.330522
2370,919,3985.320325
1704,670,3987.276992
1694,670,3989.66727
3049,1459,3994.126152
2359,1086,3997.784816
2360,1089,4001.380438
1864,730,4003.600327
1857,758,4005.843847
3051,1404,4010.46709
1699,664,4012.590596
2369,924,4015.556986
2367,1005,4018.716365
2370,946,4021.82654
2655,984,4025.076261
1692,662,4027.270401
2369,948,4030.337446
3051,1400,4034.844055
1699,688,4036.759186
2365,1053,4040.315017
2368,977,4043.487239
1699,684,4045.773978
1884,724,4048.147109
1700,670,4050.187732
1854,734,4052.459812
2649,1116,4055.929207
252,106,4056.45095
3055,1338,4060.642948
1344,531,4062.237153
2367,927,4065.391791
1698,674,4067.495045
1884,720,4069.82022
3061,1212,4074.757578
3048,1461,4079.952767
3054,1343,4084.240107
1695,658,4086.349841
1049,425,4087.719527
2370,926,4090.768423
252,106,4091.020777
2654,1012,4094.16632
3051,1400,4098.853207
2368,961,4102.151427
2366,1013,4105.261113
2647,1104,4108.899574
2366,1005,4112.23027
3038,1544,4117.056628
2368,1002,4120.238595
1850,756,4122.671077
2367,982,4125.788092
2368,1019,4129.174083
3051,1404,4133.974216
610,228,4134.610086
2366,1001,4137.936947
2371,949,4140.587849
3051,1297,4145.024949
610,228,4145.663166
1705,672,4147.568584
1852,758,4150.12451
1698,646,4152.075526
2366,985,4155.274101
3055,1326,4159.660976
3053,1368,4164.136944
1694,670,4166.679371
3053,1366,4170.985036
2370,964,4174.138933
1689,728,4176.665221
3058,1268,4180.609352
3050,1421,4185.226563
1858,746,4187.748056
1698,708,4190.16155
3060,1221,4194.025318
1708,658,4196.230674
3055,1332,4200.263075
1050,425,4201.907083
3055,1332,4206.080088
3053,1370,4210.61162
1926,762,4213.21825
3062,1198,4217.147876
2369,957,4220.254206
1704,672,4222.27286
3054,1356,4226.732787
2368,957,4229.918101
2637,1042,4232.98868
2358,1101,4236.491421
2367,973,4239.64274
1702,684,4242.074272
1726,646,4243.924918
3049,1444,4248.476577
3053,1365,4252.886343
3049,1442,4257.599247
1708,626,4259.446359
2650,1000,4262.752289
1695,684,4265.104297
3052,1397,4269.751876
2368,1001,4273.149786
3053,1370,4277.384466
1717,656,4279.551721
1705,680,4281.649827
1696,680,4283.752944
2370,939,4286.816947
2367,996,4289.797853
2367,980,4292.867155
3058,1278,4297.104472
2366,954,4299.923842
3051,1401,4304.507416
3054,1343,4308.835902
1693,676,4310.924471
3051,1417,4315.799685
2363,1025,4318.849852
2643,1120,4322.332664
3049,1454,4327.152928
2651,1110,4330.540462
3054,1357,4335.008623
1698,666,4336.924787
2369,973,4339.977329
252,106,4340.364129
2370,962,4343.560779
1859,772,4346.113639
2647,1108,4349.499914
3055,1336,4354.022939
3054,1349,4358.114951
1052,430,4359.758258
3055,1334,4363.919391
1698,688,4366.328926
2371,952,4369.195781
2365,970,4372.422962
3046,1511,4377.266899
2365,963,4380.44163
2366,1023,4383.62191
1715,656,4385.831498
1050,425,4387.04402
3050,1421,4391.748904
3053,1369,4396.03865
3056,1306,4400.361895
3048,1465,4405.001032
2648,1048,4408.262753
1699,678,4410.62476
3060,1229,4414.452425
3055,1324,4418.848153
3055,1334,4423.186714
2361,1050,4426.531863
2368,988,4429.469024
3056,1301,4433.858319
1050,425,4435.38012
3055,1336,4439.45391
252,106,4439.728177
606,226,4440.586188
2362,1097,4444.132527
3057,1290,4448.051321
1708,626,4450.0074
3051,1412,4454.638236
2368,951,4457.477615
2363,1053,4460.863427
3050,1307,4464.935775
1864,748,4467.545089
1697,742,4469.934447
2367,992,4472.909991
3056,1304,4476.987004
2360,1097,4480.757879
2365,1030,4483.906338
3050,1433,4488.527541
3047,1480,4493.216583
1690,768,4495.95217
2366,1032,4499.306378
1701,638,4501.398807
3057,1280,4505.617554
2363,1056,4508.815537
1686,808,4511.369312
2371,934,4514.412899
3057,1294,4518.499049
1696,674,4520.845504
1699,674,4522.777266
2648,1102,4526.32486
2368,914,4529.212595
3052,1380,4533.802763
3054,1353,4538.014121
1865,710,4540.226978
2365,1030,4543.627584
3048,1477,4548.394794
3062,1188,4552.687901
1708,626,4555.171041
2647,1122,4558.905486
3045,1530,4563.656118
3057,1291,4567.782077
3054,1354,4572.121962
3049,1440,4576.840382
1686,792,4579.532333
1703,648,4581.760667
2364,998,4584.787795
2368,934,4587.95893
611,232,4588.692035
2361,1068,4591.921053
3056,1311,4596.166603
3058,1266,4600.282821
3055,1322,4604.364448
2370,931,4607.24605
3051,1406,4611.989859
3053,1375,4616.430235
3052,1389,4620.822277
3060,1221,4624.696667
606,226,4625.461032
2372,958,4628.414088
1864,772,4630.95184
611,234,4631.614453
2368,924,4634.814238
3056,1310,4639.008969
3059,1255,4643.01545
3048,1468,4647.717939
3052,1396,4651.908237
1867,742,4654.479704
3061,1207,4658.301622
2371,887,4661.249197
3053,1360,4665.606865
2365,977,4668.825803
1701,654,4670.689327
3050,1439,4675.691162
3050,1432,4680.17004
2369,939,4682.969027
3058,1263,4687.111809
3049,1331,4691.409789
2366,981,4694.522125
1582,632,4696.473777
3059,1250,4700.441345
3051,1401,4705.090519
1845,770,4707.377899
3052,1382,4711.763447
3054,1347,4716.109223
3053,1364,4720.40006
1701,676,4722.870295
3053,1368,4726.978328
3053,1364,4731.335635
2373,912,4734.355556
3052,1271,4738.448423
2371,888,4741.804337
1701,656,4743.741167
1705,660,4745.969426
3055,1332,4750.288399
1855,730,4752.32196
2350,1290,4756.811476
3052,1380,4760.985172
2361,1096,4764.347139
3048,1358,4768.926546
1703,694,4771.121678
1701,656,4773.361781
3056,1305,4777.476006
3056,1303,4781.718979
3052,1388,4786.059546
3054,1350,4790.384931
1707,682,4792.491538
2368,968,4795.709776
1709,638,4797.592591
606,226,4798.261692
3060,1234,4802.187489
3052,1392,4806.780482
3052,1389,4811.297671
3054,1340,4815.581755
3056,1309,4819.867636
3054,1352,4824.082609
2368,1036,4827.643759
1933,718,4829.680035
3054,1357,4834.056953
1426,570,4836.053682
2371,934,4838.768143
2370,904,4841.900419
3055,1332,4846.197695
3051,1419,4850.574898
3061,1210,4854.438276
3052,1385,4859.032305
3052,1385,4863.413183
3053,1378,4868.010524
3059,1254,4872.506073
2364,982,4875.411774
1697,638,4877.627671
3057,1283,4881.551205
3054,1341,4885.821497
610,230,4886.484898
3052,1381,4890.885695
2369,987,4894.080979
2367,945,4897.441607
3049,1453,4901.987817
3054,1349,4906.310344
2367,938,4909.284413
2370,933,4912.256208
3057,1296,4916.482065
3059,1252,4920.489121
3047,1370,4924.878442
3052,1398,4929.358861
3050,1432,4934.158978
3056,1302,4939.331361
1869,750,4941.841071
2362,1045,4945.542728
3051,1415,4950.161188
2366,950,4953.04023
3059,1254,4957.040241
2370,933,4960.047903
3056,1318,4964.393984
3045,1533,4969.630464
2368,990,4972.729251
2366,987,4976.084031
2359,1108,4979.472661
2368,1009,4982.890555
2367,948,4985.985172
3048,1478,4991.092041
1697,660,4993.068724
3054,1354,4997.495698
1694,662,4999.639638
2369,902,5002.625373
2365,973,5005.775548
